source,league_code,league,country,season,time_utc,home_team,away_team,score_home,score_away,score_ht_home,score_ht_away,result,home_shots,away_shots,home_shots_ot,away_shots_ot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,referee,pinnacle_home,pinnacle_draw,pinnacle_away,pinnacle_over25,pinnacle_under25,pinnacle_ahh,pinnacle_aha,b365_home,b365_draw,b365_away,max_home,max_draw,max_away,max_over25,max_under25
football-data.co.uk,P1,Ліга Португалії,ПОРТУГАЛІЯ,2023-2024,2023-08-11 20:15,Sp Braga,Famalicao,1,2,1,0,A,13,12,2,4,3,4,17,12,4,4,0,0,,1.45,4.86,7.21,1.68,2.27,2.18,1.75,1.53,4.5,5.5,1.53,4.9,7.2,1.7,2.34
football-data.co.uk,P1,Ліга Португалії,ПОРТУГАЛІЯ,2023-2024,2023-08-12 15:30,Gil Vicente,Portimonense,5,0,2,0,H,8,9,5,3,1,1,11,14,0,0,0,0,,2.05,3.38,4.07,2.19,1.74,1.86,2.05,1.8,3.5,4.2,1.94,3.8,4.52,2.08,1.99
football-data.co.uk,P1,Ліга Португалії,ПОРТУГАЛІЯ,2023-2024,2023-08-12 18:00,Farense,Casa Pia,0,3,0,1,A,12,14,5,5,5,6,13,13,2,4,0,0,,2.59,3.07,3.17,2.4,1.62,2.19,1.75,2.5,3.0,2.9,2.61,3.24,3.23,2.58,1.63
football-data.co.uk,P1,Ліга Португалії,ПОРТУГАЛІЯ,2023-2024,2023-08-12 20:30,Sp Lisbon,Vizela,3,2,2,0,H,19,10,6,4,8,3,16,9,4,0,0,0,,1.18,7.76,16.94,1.6,2.43,1.85,2.05,1.2,5.75,15.0,1.22,7.3,18.5,1.62,2.45
football-data.co.uk,P1,Ліга Португалії,ПОРТУГАЛІЯ,2023-2024,2023-08-13 15:30,Rio Ave,Chaves,2,0,0,0,H,21,6,8,1,14,3,12,20,3,4,0,1,,2.14,3.37,3.79,2.17,1.75,1.93,1.97,1.85,3.3,4.0,1.96,3.56,4.44,2.35,1.77
football-data.co.uk,P1,Ліга Португалії,ПОРТУГАЛІЯ,2023-2024,2023-08-13 18:00,Estrela,Guimaraes,0,1,0,1,A,5,11,0,3,3,10,13,18,3,3,1,0,,2.58,3.24,3.02,2.25,1.68,2.19,1.75,2.4,3.25,2.75,2.58,3.43,3.12,2.35,1.72
football-data.co.uk,P1,Ліга Португалії,ПОРТУГАЛІЯ,2023-2024,2023-08-13 20:30,Arouca,Estoril,4,3,1,1,H,11,12,5,8,2,6,11,17,4,2,1,0,,2.22,3.13,3.89,2.41,1.61,2.02,1.89,2.0,3.25,3.6,2.1,3.42,4.25,2.4,1.68
football-data.co.uk,P1,Ліга Португалії,ПОРТУГАЛІЯ,2023-2024,2023-08-14 18:45,Moreirense,Porto,1,2,0,0,A,8,18,1,7,5,10,22,15,4,7,0,1,,8.32,5.36,1.37,1.64,2.34,1.84,2.08,7.5,4.75,1.36,9.0,5.4,1.46,1.67,2.53
football-data.co.uk,P1,Ліга Португалії,ПОРТУГАЛІЯ,2023-2024,2023-08-14 20:45,Boavista,Benfica,3,2,0,1,H,11,15,3,5,3,3,18,15,6,4,1,1,,11.02,5.89,1.29,1.6,2.42,1.9,2.0,9.0,4.75,1.33,11.0,6.0,1.36,1.64,2.45
football-data.co.uk,P1,Ліга Португалії,ПОРТУГАЛІЯ,2023-2024,2023-08-18 20:15,Casa Pia,Sp Lisbon,1,2,0,1,A,13,17,3,5,4,5,14,11,4,1,0,0,,7.6,4.77,1.45,1.78,2.12,1.86,2.05,9.5,5.0,1.33,10.3,5.11,1.43,1.78,2.23
