source,league_code,league,country,season,time_utc,home_team,away_team,score_home,score_away,score_ht_home,score_ht_away,result,home_shots,away_shots,home_shots_ot,away_shots_ot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,referee,pinnacle_home,pinnacle_draw,pinnacle_away,pinnacle_over25,pinnacle_under25,pinnacle_ahh,pinnacle_aha,b365_home,b365_draw,b365_away,max_home,max_draw,max_away,max_over25,max_under25
football-data.co.uk,E1,Чемпіонат,АНГЛІЯ,2022-2023,2022-07-29 20:00,Huddersfield,Burnley,0,1,0,1,A,2,16,0,7,1,5,13,10,1,2,0,0,J Linington,3.07,3.26,2.53,2.24,1.7,2.1,1.82,2.9,3.2,2.55,3.27,3.3,2.64,2.39,1.7
football-data.co.uk,E1,Чемпіонат,АНГЛІЯ,2022-2023,2022-07-30 15:00,Blackburn,QPR,1,0,1,0,H,9,4,4,0,6,0,15,9,1,1,0,0,T Bramall,2.07,3.57,3.78,1.99,1.89,2.01,1.9,1.9,3.5,4.0,2.04,3.75,4.37,2.12,1.96
football-data.co.uk,E1,Чемпіонат,АНГЛІЯ,2022-2023,2022-07-30 15:00,Blackpool,Reading,1,0,1,0,H,10,12,5,3,3,10,12,7,1,0,0,0,D Webb,2.0,3.64,3.95,1.99,1.9,2.06,1.86,2.0,3.4,3.8,2.1,3.6,4.0,2.13,1.89
football-data.co.uk,E1,Чемпіонат,АНГЛІЯ,2022-2023,2022-07-30 15:00,Cardiff,Norwich,1,0,0,0,H,3,7,2,1,1,7,16,9,4,0,1,1,T Robinson,3.15,3.4,2.4,2.12,1.78,2.0,1.9,3.5,3.3,2.15,3.59,3.48,2.38,2.38,1.81
football-data.co.uk,E1,Чемпіонат,АНГЛІЯ,2022-2023,2022-07-30 15:00,Hull,Bristol City,2,1,0,1,H,14,10,4,4,6,3,11,5,0,0,0,0,D Whitestone,2.46,3.48,2.99,1.93,1.95,2.12,1.81,2.5,3.1,2.9,2.53,3.4,3.15,2.38,1.78
football-data.co.uk,E1,Чемпіонат,АНГЛІЯ,2022-2023,2022-07-30 15:00,Luton,Birmingham,0,0,0,0,D,14,12,4,3,10,6,7,15,0,3,0,0,G Scott,1.88,3.6,4.59,2.07,1.81,1.91,2.0,1.85,3.5,4.2,1.94,3.68,4.75,2.13,1.84
football-data.co.uk,E1,Чемпіонат,АНГЛІЯ,2022-2023,2022-07-30 15:00,Millwall,Stoke,2,0,1,0,H,13,4,5,2,8,2,14,8,1,2,0,0,K Stroud,2.37,3.3,3.3,2.39,1.63,2.08,1.84,2.5,3.2,3.1,2.54,3.25,3.3,2.57,1.6
football-data.co.uk,E1,Чемпіонат,АНГЛІЯ,2022-2023,2022-07-30 15:00,Rotherham,Swansea,1,1,1,1,D,9,14,8,5,5,6,12,6,1,2,0,0,M Donohue,2.67,3.56,2.68,1.97,1.92,2.06,1.85,2.4,3.25,3.0,2.58,3.5,3.19,2.13,1.87
football-data.co.uk,E1,Чемпіонат,АНГЛІЯ,2022-2023,2022-07-30 15:00,Wigan,Preston,0,0,0,0,D,20,11,5,2,7,4,9,17,2,3,0,1,R Madley,2.54,3.22,3.09,2.28,1.68,2.02,1.89,2.75,3.2,2.62,2.91,3.25,2.95,2.47,1.63
football-data.co.uk,E1,Чемпіонат,АНГЛІЯ,2022-2023,2022-07-30 17:30,Middlesbrough,West Brom,1,1,1,0,D,16,12,2,5,4,3,7,9,2,1,0,0,T Harrington,2.27,3.39,3.43,2.15,1.76,2.01,1.9,2.3,3.25,3.25,2.44,3.4,3.35,2.24,1.78
football-data.co.uk,E1,Чемпіонат,АНГЛІЯ,2022-2023,2022-07-31 12:00,Sunderland,Coventry,1,1,1,0,D,10,9,5,2,4,3,16,6,4,1,0,0,D Bond,2.77,3.46,2.65,2.06,1.84,1.83,2.09,2.45,3.4,2.8,2.8,3.4,2.92,2.27,1.76
football-data.co.uk,E1,Чемпіонат,АНГЛІЯ,2022-2023,2022-08-01 20:00,Watford,Sheffield United,1,0,0,0,H,10,6,4,3,5,4,13,8,4,3,0,0,J Smith,2.36,3.27,3.3,2.12,1.77,2.0,1.91,2.3,3.3,3.1,2.38,3.39,3.39,2.17,1.81
football-data.co.uk,E1,Чемпіонат,АНГЛІЯ,2022-2023,2022-08-05 19:45,Birmingham,Huddersfield,2,1,2,0,H,18,9,6,2,6,7,10,10,1,2,0,0,G Ward,2.43,3.18,3.32,2.3,1.67,2.11,1.81,2.4,3.2,3.1,2.52,3.26,3.21,2.41,1.66
football-data.co.uk,E1,Чемпіонат,АНГЛІЯ,2022-2023,2022-08-06 12:30,Norwich,Wigan,1,1,0,1,D,22,6,4,3,9,0,6,13,0,4,0,0,M Donohue,1.75,3.73,5.21,2.09,1.81,1.96,1.94,1.66,3.75,5.25,1.75,4.0,5.5,2.13,1.89
football-data.co.uk,E1,Чемпіонат,АНГЛІЯ,2022-2023,2022-08-06 15:00,Bristol City,Sunderland,2,3,1,1,A,13,16,5,6,8,9,10,9,2,2,0,0,K Stroud,2.5,3.41,2.99,2.14,1.77,2.08,1.84,2.3,3.3,3.1,2.48,3.45,3.19,2.24,1.84
football-data.co.uk,E1,Чемпіонат,АНГЛІЯ,2022-2023,2022-08-06 15:00,Burnley,Luton,1,1,0,1,D,13,13,1,2,11,2,10,11,2,1,0,0,D Bond,1.81,3.86,4.57,2.05,1.85,2.04,1.87,1.75,3.6,5.0,1.82,3.78,5.09,2.25,1.82
football-data.co.uk,E1,Чемпіонат,АНГЛІЯ,2022-2023,2022-08-06 15:00,Preston,Hull,0,0,0,0,D,20,6,6,1,4,1,13,10,1,4,0,0,J Simpson,2.01,3.46,4.12,2.15,1.76,1.87,2.04,1.9,3.5,4.2,2.0,3.63,4.55,2.28,1.77
