source,league_code,league,country,season,time_utc,home_team,away_team,score_home,score_away,score_ht_home,score_ht_away,result,home_shots,away_shots,home_shots_ot,away_shots_ot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,referee,pinnacle_home,pinnacle_draw,pinnacle_away,pinnacle_over25,pinnacle_under25,pinnacle_ahh,pinnacle_aha,b365_home,b365_draw,b365_away,max_home,max_draw,max_away,max_over25,max_under25
football-data.co.uk,D2,2. Бундесліга,НІМЕЧЧИНА,2024-2025,2024-08-02 19:30,FC Koln,Hamburg,1,2,0,2,A,26,9,4,6,6,3,18,7,2,2,0,0,,2.41,3.73,2.86,1.61,2.42,1.84,2.08,2.0,3.6,3.5,2.15,3.88,3.6,1.57,2.58
football-data.co.uk,D2,2. Бундесліга,НІМЕЧЧИНА,2024-2025,2024-08-03 12:00,Hannover,Regensburg,2,0,2,0,H,16,10,5,3,5,3,12,17,1,0,0,0,,1.65,4.16,5.07,1.7,2.22,1.88,2.02,1.53,4.2,5.75,1.59,4.5,6.4,1.69,2.33
football-data.co.uk,D2,2. Бундесліга,НІМЕЧЧИНА,2024-2025,2024-08-03 12:00,Hertha,Paderborn,1,2,0,1,A,10,11,3,5,1,8,16,7,2,1,0,0,,2.04,3.84,3.46,1.57,2.48,1.85,2.06,2.05,3.9,3.2,2.15,4.0,3.38,1.46,2.92
football-data.co.uk,D2,2. Бундесліга,НІМЕЧЧИНА,2024-2025,2024-08-03 12:00,Karlsruhe,Nurnberg,3,2,1,2,H,15,14,5,5,7,3,15,12,2,4,0,0,,1.96,3.87,3.68,1.72,2.17,1.94,1.96,1.53,4.5,5.25,1.58,4.75,5.7,1.47,2.92
football-data.co.uk,D2,2. Бундесліга,НІМЕЧЧИНА,2024-2025,2024-08-03 12:00,Magdeburg,Elversberg,0,0,0,0,D,21,9,6,3,11,1,11,8,3,2,0,0,,2.0,3.71,3.69,1.7,2.22,1.98,1.93,2.25,3.4,3.1,2.31,3.75,3.4,1.68,2.36
football-data.co.uk,D2,2. Бундесліга,НІМЕЧЧИНА,2024-2025,2024-08-03 19:30,Schalke 04,Braunschweig,5,1,2,1,H,14,10,8,5,3,3,13,11,2,2,0,0,,1.75,3.75,4.65,1.87,1.99,2.0,1.91,1.91,3.5,3.8,1.99,3.9,4.5,1.79,2.33
football-data.co.uk,D2,2. Бундесліга,НІМЕЧЧИНА,2024-2025,2024-08-04 12:30,Darmstadt,Fortuna Dusseldorf,0,2,0,0,A,11,11,6,4,7,6,16,7,2,2,1,0,,2.79,3.6,2.41,1.72,2.14,1.94,1.96,3.1,3.4,2.2,3.31,3.71,2.28,1.76,2.29
football-data.co.uk,D2,2. Бундесліга,НІМЕЧЧИНА,2024-2025,2024-08-04 12:30,Greuther Furth,Preußen Münster,3,1,1,1,H,22,15,9,5,6,5,9,11,1,2,0,0,,1.82,3.84,4.11,1.71,2.16,2.06,1.86,2.0,3.8,3.4,2.05,4.0,4.21,1.56,2.97
football-data.co.uk,D2,2. Бундесліга,НІМЕЧЧИНА,2024-2025,2024-08-04 12:30,Ulm,Kaiserslautern,1,2,0,0,A,12,13,3,4,6,7,12,16,2,3,0,0,,2.92,3.41,2.42,1.79,2.05,2.06,1.85,2.63,3.4,2.5,2.95,3.52,2.58,1.81,2.17
football-data.co.uk,D2,2. Бундесліга,НІМЕЧЧИНА,2024-2025,2024-08-09 17:30,Kaiserslautern,Greuther Furth,2,2,1,2,D,13,15,7,8,8,5,10,14,3,1,0,0,,2.19,3.74,3.22,1.6,2.44,2.01,1.9,1.95,3.8,3.5,2.07,3.9,3.71,1.59,2.6
