source,league_code,league,country,season,time_utc,home_team,away_team,score_home,score_away,score_ht_home,score_ht_away,result,home_shots,away_shots,home_shots_ot,away_shots_ot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,referee,pinnacle_home,pinnacle_draw,pinnacle_away,pinnacle_over25,pinnacle_under25,pinnacle_ahh,pinnacle_aha,b365_home,b365_draw,b365_away,max_home,max_draw,max_away,max_over25,max_under25
football-data.co.uk,N1,Ередивізі,НІДЕРЛАНДИ,2024-2025,2024-08-09 19:00,Groningen,NAC Breda,4,1,3,0,H,17,7,9,3,8,1,7,7,1,3,0,1,,1.63,4.03,5.66,1.67,2.31,1.88,2.03,1.67,3.8,5.25,1.7,4.2,5.54,1.9,2.27
football-data.co.uk,N1,Ередивізі,НІДЕРЛАНДИ,2024-2025,2024-08-10 15:30,Feyenoord,Willem II,1,1,1,0,D,21,2,7,1,14,3,8,21,1,4,0,0,,1.11,10.39,16.88,1.36,3.12,2.03,1.86,1.13,8.5,21.0,1.14,12.0,23.0,1.36,3.41
football-data.co.uk,N1,Ередивізі,НІДЕРЛАНДИ,2024-2025,2024-08-10 17:45,Nijmegen,Twente,1,2,1,1,A,12,15,2,5,7,5,5,6,0,0,0,0,,3.7,3.74,1.94,1.68,2.21,1.91,2.0,3.1,3.4,2.3,3.4,3.7,2.34,1.73,2.26
football-data.co.uk,N1,Ередивізі,НІДЕРЛАНДИ,2024-2025,2024-08-10 19:00,Almere City,AZ Alkmaar,0,1,0,1,A,7,6,2,3,2,8,13,9,1,2,2,1,,5.42,4.18,1.58,1.71,2.16,1.94,1.96,5.25,3.7,1.7,5.54,4.0,1.93,1.99,2.07
football-data.co.uk,N1,Ередивізі,НІДЕРЛАНДИ,2024-2025,2024-08-10 20:00,PSV Eindhoven,Waalwijk,5,1,3,0,H,19,8,12,4,7,3,4,8,0,0,0,0,,1.09,11.96,20.83,1.26,3.91,1.87,2.0,1.07,13.0,21.0,1.12,16.0,31.0,1.18,6.51
football-data.co.uk,N1,Ередивізі,НІДЕРЛАНДИ,2024-2025,2024-08-11 11:15,Sparta Rotterdam,Heracles,0,0,0,0,D,9,10,1,2,3,4,12,14,1,1,0,0,,1.5,4.44,6.09,1.55,2.5,2.02,1.88,1.38,5.0,7.5,1.43,5.35,8.0,1.53,2.83
football-data.co.uk,N1,Ередивізі,НІДЕРЛАНДИ,2024-2025,2024-08-11 13:30,Go Ahead Eagles,For Sittard,0,2,0,0,A,18,13,4,4,6,3,13,10,1,1,0,0,,1.99,3.54,3.75,1.83,2.01,2.14,1.78,2.1,3.3,3.6,2.14,3.64,3.95,1.99,2.07
football-data.co.uk,N1,Ередивізі,НІДЕРЛАНДИ,2024-2025,2024-08-11 13:30,Utrecht,Zwolle,1,0,1,0,H,9,5,2,1,2,1,18,10,0,3,0,0,,1.44,4.79,6.44,1.58,2.4,1.79,2.12,1.53,4.2,6.0,1.56,4.7,6.7,1.62,2.47
football-data.co.uk,N1,Ередивізі,НІДЕРЛАНДИ,2024-2025,2024-08-11 15:45,Ajax,Heerenveen,1,0,1,0,H,12,7,4,2,5,2,10,8,0,2,0,0,,1.45,4.97,5.94,1.41,2.93,1.85,2.06,1.4,4.75,7.0,1.44,5.3,7.62,1.38,3.41
football-data.co.uk,N1,Ередивізі,НІДЕРЛАНДИ,2024-2025,2024-08-16 19:00,For Sittard,Almere City,3,0,1,0,H,20,8,9,4,9,3,8,12,2,3,0,0,,1.82,3.71,4.62,1.99,1.9,2.07,1.85,1.8,3.6,4.5,1.84,3.84,5.0,2.13,1.9
