source,league_code,league,country,season,time_utc,home_team,away_team,score_home,score_away,score_ht_home,score_ht_away,result,home_shots,away_shots,home_shots_ot,away_shots_ot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,referee,pinnacle_home,pinnacle_draw,pinnacle_away,pinnacle_over25,pinnacle_under25,pinnacle_ahh,pinnacle_aha,b365_home,b365_draw,b365_away,max_home,max_draw,max_away,max_over25,max_under25
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2024-2025,2024-08-17 17:30,Genoa,Inter,2,2,1,1,D,10,14,6,9,1,4,15,14,1,2,0,0,,6.6,4.18,1.55,1.89,2.0,2.08,1.85,7.0,4.1,1.5,8.1,4.4,1.51,1.92,2.02
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2024-2025,2024-08-17 17:30,Parma,Fiorentina,1,1,1,0,D,13,14,5,7,4,9,15,9,3,2,0,1,,3.37,3.43,2.25,1.9,1.99,2.05,1.88,3.5,3.25,2.15,3.8,3.47,2.2,1.99,2.05
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2024-2025,2024-08-17 19:45,Empoli,Monza,0,0,0,0,D,9,4,1,1,7,3,16,19,0,2,0,0,,2.53,3.13,3.14,2.14,1.76,2.12,1.83,2.4,3.1,3.1,2.55,3.25,3.31,2.35,1.73
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2024-2025,2024-08-17 19:45,Milan,Torino,2,2,0,1,D,20,6,6,3,9,2,10,7,2,4,0,0,,1.62,4.06,5.76,1.92,1.97,1.88,2.04,1.53,4.2,6.5,1.53,4.6,7.41,1.9,2.19
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2024-2025,2024-08-18 17:30,Bologna,Udinese,1,1,0,0,D,22,4,7,2,7,5,15,13,0,4,0,0,,1.95,3.29,4.57,2.37,1.63,2.09,1.85,2.05,3.3,3.9,2.15,3.37,4.25,2.44,1.66
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2024-2025,2024-08-18 17:30,Verona,Napoli,3,0,0,0,H,8,15,5,5,1,5,15,13,4,1,0,0,,4.99,3.67,1.78,1.92,1.97,2.0,1.93,5.25,3.6,1.7,5.57,3.8,1.78,1.95,2.01
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2024-2025,2024-08-18 19:45,Cagliari,Roma,0,0,0,0,D,12,13,2,3,5,3,15,7,2,0,0,0,,4.04,3.53,1.99,1.99,1.9,2.1,1.83,3.7,3.4,2.05,3.97,3.56,2.16,1.93,2.02
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2024-2025,2024-08-18 19:45,Lazio,Venezia,3,1,2,1,H,13,11,6,3,6,3,14,11,1,2,0,0,,1.48,4.46,7.29,1.87,2.03,1.98,1.93,1.4,4.33,9.0,1.43,5.0,9.55,1.94,2.02
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2024-2025,2024-08-19 17:30,Lecce,Atalanta,0,4,0,2,A,19,10,5,6,5,3,10,24,0,2,0,0,,4.44,3.62,1.88,1.95,1.93,2.06,1.87,3.5,3.4,2.1,3.81,3.49,2.2,2.12,1.88
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2024-2025,2024-08-19 19:45,Juventus,Como,3,0,2,0,H,12,1,9,1,3,0,12,6,2,4,0,0,,1.34,5.22,9.8,1.84,2.06,2.03,1.89,1.55,4.0,6.0,1.58,4.32,7.0,2.05,2.0
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2024-2025,2024-08-24 17:30,Parma,Milan,2,1,1,0,H,8,17,5,5,3,9,9,13,0,3,0,0,,4.9,4.16,1.69,1.7,2.24,1.9,2.03,5.25,4.2,1.6,5.77,4.33,1.66,1.63,2.49
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2024-2025,2024-08-24 17:30,Udinese,Lazio,2,1,1,0,H,8,17,3,5,4,13,15,10,0,0,1,0,,3.38,3.11,2.4,2.45,1.6,1.88,2.04,3.2,3.2,2.35,3.58,3.26,2.47,2.3,1.75
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2024-2025,2024-08-24 19:45,Inter,Lecce,2,0,1,0,H,11,10,3,4,10,6,9,12,0,2,0,0,,1.2,7.01,15.07,1.58,2.44,1.82,2.1,1.2,7.0,12.0,1.22,7.49,17.0,1.65,2.43
