source,league_code,league,country,season,time_utc,home_team,away_team,score_home,score_away,score_ht_home,score_ht_away,result,home_shots,away_shots,home_shots_ot,away_shots_ot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,referee,pinnacle_home,pinnacle_draw,pinnacle_away,pinnacle_over25,pinnacle_under25,pinnacle_ahh,pinnacle_aha,b365_home,b365_draw,b365_away,max_home,max_draw,max_away,max_over25,max_under25
football-data.co.uk,P2,Ліга Португалії 2,ПОРТУГАЛІЯ,2021-2022,2021-08-13 19:00,Huesca,Eibar,2,0,1,0,H,5,11,3,5,4,3,10,16,1,1,0,0,,2.3,3.08,3.73,2.52,1.57,1.97,1.93,2.25,3.0,3.6,2.35,3.13,3.81,2.69,1.56
football-data.co.uk,P2,Ліга Португалії 2,ПОРТУГАЛІЯ,2021-2022,2021-08-13 21:00,Zaragoza,Ibiza,0,0,0,0,D,11,10,0,2,1,6,11,16,2,2,0,0,,2.36,2.95,3.77,2.79,1.48,1.93,1.98,2.3,3.1,3.4,2.38,3.1,3.96,2.97,1.45
football-data.co.uk,P2,Ліга Португалії 2,ПОРТУГАЛІЯ,2021-2022,2021-08-14 16:00,Sociedad B,Leganes,1,0,0,0,H,9,10,4,3,4,1,11,17,2,2,0,0,,4.27,2.98,2.15,2.44,1.59,1.85,2.07,3.25,3.1,2.4,4.33,3.1,2.49,2.84,1.57
football-data.co.uk,P2,Ліга Португалії 2,ПОРТУГАЛІЯ,2021-2022,2021-08-14 18:30,Girona,Amorebieta,2,0,0,0,H,10,13,3,2,4,1,18,14,3,2,0,0,,1.72,3.47,5.98,2.47,1.58,1.88,2.04,1.8,3.2,5.25,1.88,3.37,5.75,2.64,1.56
football-data.co.uk,P2,Ліга Португалії 2,ПОРТУГАЛІЯ,2021-2022,2021-08-14 21:00,Ponferradina,Alcorcon,1,0,0,0,H,6,10,2,3,3,7,13,11,2,2,0,1,,2.62,2.81,3.39,2.88,1.44,2.12,1.81,2.45,2.9,3.2,2.63,2.92,3.58,3.35,1.4
football-data.co.uk,P2,Ліга Португалії 2,ПОРТУГАЛІЯ,2021-2022,2021-08-15 16:00,Sp Gijon,Burgos,1,0,0,0,H,14,12,2,4,0,5,9,8,1,1,0,0,,1.72,3.5,5.91,2.44,1.59,2.08,1.84,2.0,3.1,4.2,2.12,3.1,4.63,3.08,1.45
football-data.co.uk,P2,Ліга Португалії 2,ПОРТУГАЛІЯ,2021-2022,2021-08-15 18:30,Oviedo,Lugo,2,2,2,0,D,10,10,6,6,2,1,13,14,4,3,0,0,,2.07,3.04,4.51,2.71,1.5,1.99,1.92,1.9,3.0,4.75,2.05,3.03,5.29,3.25,1.4
football-data.co.uk,P2,Ліга Португалії 2,ПОРТУГАЛІЯ,2021-2022,2021-08-15 21:00,Fuenlabrada,Tenerife,1,2,0,1,A,12,12,4,7,5,4,9,18,1,2,0,0,,2.65,2.81,3.34,2.84,1.46,2.11,1.81,2.4,3.0,3.2,2.58,3.01,3.56,3.17,1.42
football-data.co.uk,P2,Ліга Португалії 2,ПОРТУГАЛІЯ,2021-2022,2021-08-15 21:00,Las Palmas,Valladolid,1,1,0,0,D,12,16,3,4,2,3,22,18,2,4,1,0,,3.14,2.91,2.7,2.73,1.49,2.12,1.81,3.0,3.1,2.45,3.13,3.12,2.71,2.52,1.57
football-data.co.uk,P2,Ліга Португалії 2,ПОРТУГАЛІЯ,2021-2022,2021-08-16 19:00,Malaga,Mirandes,0,0,0,0,D,22,5,5,2,7,8,13,10,1,2,0,0,,2.22,2.98,4.03,2.76,1.48,1.89,2.01,2.2,2.9,3.75,2.32,2.95,4.23,3.11,1.4
