source,league_code,league,country,season,time_utc,home_team,away_team,score_home,score_away,score_ht_home,score_ht_away,result,home_shots,away_shots,home_shots_ot,away_shots_ot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,referee,pinnacle_home,pinnacle_draw,pinnacle_away,pinnacle_over25,pinnacle_under25,pinnacle_ahh,pinnacle_aha,b365_home,b365_draw,b365_away,max_home,max_draw,max_away,max_over25,max_under25
football-data.co.uk,D2,2. Бундесліга,НІМЕЧЧИНА,2021-2022,2021-07-23 19:30,Schalke 04,Hamburg,1,3,1,0,A,14,14,8,6,3,5,22,13,2,2,0,0,,2.7,3.6,2.64,1.66,2.32,1.92,1.99,2.45,3.6,2.62,2.7,3.71,2.78,1.74,2.29
football-data.co.uk,D2,2. Бундесліга,НІМЕЧЧИНА,2021-2022,2021-07-24 12:30,Darmstadt,Regensburg,0,2,0,1,A,9,15,0,6,1,5,25,14,2,0,0,0,,3.05,3.17,2.53,1.75,2.12,1.81,2.09,2.45,3.4,2.9,2.69,3.44,3.01,2.06,2.01
football-data.co.uk,D2,2. Бундесліга,НІМЕЧЧИНА,2021-2022,2021-07-24 12:30,Dresden,Ingolstadt,3,0,1,0,H,17,9,8,1,5,0,7,12,0,2,0,0,,2.45,3.44,3.04,1.85,2.04,2.12,1.81,2.37,3.4,2.8,2.47,3.52,3.28,2.1,1.91
football-data.co.uk,D2,2. Бундесліга,НІМЕЧЧИНА,2021-2022,2021-07-24 12:30,Hansa Rostock,Karlsruhe,1,3,0,2,A,9,12,5,5,6,3,12,10,3,2,0,0,,2.78,3.37,2.7,1.93,1.95,2.0,1.91,2.7,3.5,2.5,2.96,3.57,2.73,2.21,1.8
football-data.co.uk,D2,2. Бундесліга,НІМЕЧЧИНА,2021-2022,2021-07-24 12:30,Heidenheim,Paderborn,0,0,0,0,D,14,8,5,3,4,5,5,5,3,3,0,0,,2.34,3.59,3.1,1.63,2.39,1.92,1.99,2.1,3.5,3.4,2.25,3.62,3.46,1.8,2.2
football-data.co.uk,D2,2. Бундесліга,НІМЕЧЧИНА,2021-2022,2021-07-24 19:30,Werder Bremen,Hannover,1,1,0,0,D,9,13,3,4,7,5,13,12,1,1,0,0,,1.93,3.9,3.89,1.63,2.37,1.96,1.94,1.85,3.6,4.0,1.99,3.95,4.1,1.78,2.26
football-data.co.uk,D2,2. Бундесліга,НІМЕЧЧИНА,2021-2022,2021-07-25 12:30,Nurnberg,Erzgebirge Aue,0,0,0,0,D,19,6,3,3,7,1,8,17,0,3,0,0,,1.7,3.91,5.39,1.73,2.19,1.95,1.95,1.55,4.2,5.75,1.61,4.33,6.24,1.8,2.17
football-data.co.uk,D2,2. Бундесліга,НІМЕЧЧИНА,2021-2022,2021-07-25 12:30,Sandhausen,Fortuna Dusseldorf,0,2,0,0,A,10,18,4,7,9,6,6,13,0,2,0,0,,3.45,3.47,2.22,1.83,2.05,1.9,2.01,3.4,3.2,2.25,3.56,3.47,2.4,1.98,1.99
football-data.co.uk,D2,2. Бундесліга,НІМЕЧЧИНА,2021-2022,2021-07-25 12:30,St Pauli,Holstein Kiel,3,0,1,0,H,12,12,3,2,4,3,11,15,0,1,0,0,,2.65,3.56,2.71,1.63,2.38,1.88,2.03,2.5,3.5,2.7,2.66,3.63,2.8,1.86,2.17
football-data.co.uk,D2,2. Бундесліга,НІМЕЧЧИНА,2021-2022,2021-07-30 17:30,Karlsruhe,Darmstadt,3,0,1,0,H,18,5,5,2,5,1,5,16,1,3,0,0,,1.33,4.41,8.05,1.81,1.9,2.01,1.9,1.55,3.8,5.5,1.63,4.5,8.85,1.89,2.18
football-data.co.uk,D2,2. Бундесліга,НІМЕЧЧИНА,2021-2022,2021-07-30 17:30,Paderborn,Nurnberg,2,2,1,0,D,4,12,3,4,3,6,17,10,1,4,0,0,,2.62,3.56,2.73,1.93,1.95,1.92,1.99,2.7,3.5,2.5,2.8,3.69,2.7,1.97,2.06
football-data.co.uk,D2,2. Бундесліга,НІМЕЧЧИНА,2021-2022,2021-07-31 12:30,Hannover,Hansa Rostock,0,3,0,1,A,12,12,6,7,5,5,7,12,2,0,0,0,,1.85,3.91,4.31,1.78,2.12,1.88,2.03,1.65,4.0,5.0,1.72,4.2,5.48,1.8,2.2
football-data.co.uk,D2,2. Бундесліга,НІМЕЧЧИНА,2021-2022,2021-07-31 12:30,Ingolstadt,Heidenheim,1,2,0,0,A,18,12,4,3,4,4,9,18,1,1,0,0,,3.27,3.27,2.4,1.88,2.0,1.87,2.04,3.0,3.4,2.3,3.33,3.48,2.42,2.05,1.92
football-data.co.uk,D2,2. Бундесліга,НІМЕЧЧИНА,2021-2022,2021-07-31 12:30,Regensburg,Sandhausen,3,0,1,0,H,27,15,13,4,5,8,9,14,1,3,0,1,,2.29,3.41,3.35,1.97,1.92,1.91,1.99,2.1,3.4,3.5,2.28,3.46,3.68,2.14,1.86
