source,league_code,league,country,season,time_utc,home_team,away_team,score_home,score_away,score_ht_home,score_ht_away,result,home_shots,away_shots,home_shots_ot,away_shots_ot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,referee,pinnacle_home,pinnacle_draw,pinnacle_away,pinnacle_over25,pinnacle_under25,pinnacle_ahh,pinnacle_aha,b365_home,b365_draw,b365_away,max_home,max_draw,max_away,max_over25,max_under25
football-data.co.uk,N1,Ередивізі,НІДЕРЛАНДИ,2023-2024,2023-08-11 19:00,Volendam,Vitesse,1,2,1,0,A,4,13,4,9,3,7,12,10,3,1,1,0,,3.47,3.88,2.07,1.6,2.46,1.94,1.96,3.75,3.75,1.85,4.0,4.0,1.98,1.61,2.55
football-data.co.uk,N1,Ередивізі,НІДЕРЛАНДИ,2023-2024,2023-08-12 15:30,PSV Eindhoven,Utrecht,2,0,1,0,H,23,7,8,1,4,2,15,14,2,1,0,0,,1.37,5.75,7.93,1.49,2.71,1.83,2.08,1.3,5.25,9.5,1.34,6.22,11.1,1.51,2.86
football-data.co.uk,N1,Ередивізі,НІДЕРЛАНДИ,2023-2024,2023-08-12 17:45,Heerenveen,Waalwijk,3,1,3,0,H,19,13,9,5,7,2,9,8,0,1,0,0,,1.78,4.1,4.46,1.63,2.39,1.96,1.94,1.57,4.33,5.5,1.67,4.5,5.78,1.62,2.55
football-data.co.uk,N1,Ередивізі,НІДЕРЛАНДИ,2023-2024,2023-08-12 19:00,Ajax,Heracles,4,1,1,1,H,31,7,13,2,13,4,11,14,2,5,0,0,,1.19,8.58,12.96,1.35,3.28,1.86,2.03,1.25,6.0,10.0,1.28,8.1,13.0,1.38,3.33
football-data.co.uk,N1,Ередивізі,НІДЕРЛАНДИ,2023-2024,2023-08-12 20:00,Zwolle,Sparta Rotterdam,1,2,0,1,A,20,9,7,4,7,1,8,15,2,4,0,0,,2.51,3.51,2.91,1.8,2.1,1.92,1.98,2.5,3.6,2.55,2.76,3.74,2.76,1.82,2.16
football-data.co.uk,N1,Ередивізі,НІДЕРЛАНДИ,2023-2024,2023-08-13 11:15,Nijmegen,Excelsior,3,4,2,1,A,8,6,6,6,2,7,4,10,1,2,0,0,,1.53,4.76,6.0,1.58,2.5,1.95,1.95,1.44,4.5,8.0,1.53,5.0,8.58,1.61,2.55
football-data.co.uk,N1,Ередивізі,НІДЕРЛАНДИ,2023-2024,2023-08-13 13:30,AZ Alkmaar,Go Ahead Eagles,5,1,2,0,H,13,9,8,4,5,4,8,13,2,3,0,0,,1.35,5.34,9.01,1.62,2.37,1.92,1.99,1.53,4.0,6.5,1.55,4.75,7.5,1.78,2.33
football-data.co.uk,N1,Ередивізі,НІДЕРЛАНДИ,2023-2024,2023-08-13 13:30,Feyenoord,For Sittard,0,0,0,0,D,22,14,6,5,8,3,4,21,0,6,1,0,,1.17,8.25,16.82,1.31,3.54,1.92,1.97,1.22,6.5,17.0,1.22,8.5,19.0,1.41,3.4
football-data.co.uk,N1,Ередивізі,НІДЕРЛАНДИ,2023-2024,2023-08-13 15:45,Almere City,Twente,1,4,0,0,A,12,20,4,8,2,11,15,10,4,0,1,0,,5.67,4.35,1.6,1.66,2.33,1.92,1.99,5.75,4.0,1.6,6.11,4.3,1.77,1.9,2.38
football-data.co.uk,N1,Ередивізі,НІДЕРЛАНДИ,2023-2024,2023-08-18 19:00,Heracles,Nijmegen,2,1,0,1,H,16,17,7,4,5,9,10,10,2,2,0,0,,2.5,3.68,2.81,1.64,2.37,1.93,1.97,2.55,3.5,2.7,2.75,3.62,2.75,1.82,2.25
football-data.co.uk,N1,Ередивізі,НІДЕРЛАНДИ,2023-2024,2023-08-19 15:30,Excelsior,Ajax,2,2,1,1,D,13,15,2,8,4,10,7,7,0,0,0,0,,10.04,6.56,1.27,1.3,3.62,1.83,2.08,8.5,5.5,1.33,10.0,6.4,1.34,1.4,3.6
football-data.co.uk,N1,Ередивізі,НІДЕРЛАНДИ,2023-2024,2023-08-19 17:45,Vitesse,PSV Eindhoven,1,3,1,0,A,12,19,2,7,4,7,7,2,0,1,0,0,,5.98,4.62,1.54,1.59,2.48,1.83,2.09,5.25,4.0,1.62,5.74,4.3,1.66,1.65,2.43
football-data.co.uk,N1,Ередивізі,НІДЕРЛАНДИ,2023-2024,2023-08-19 19:00,For Sittard,Almere City,2,1,2,1,H,21,8,7,5,5,6,8,13,3,2,0,0,,1.97,3.97,3.72,1.63,2.37,1.88,2.03,1.83,3.8,4.2,1.88,4.1,4.5,1.82,2.25
football-data.co.uk,N1,Ередивізі,НІДЕРЛАНДИ,2023-2024,2023-08-19 20:00,Go Ahead Eagles,Volendam,4,1,3,0,H,8,19,6,5,4,12,3,8,1,3,1,0,,1.65,4.48,4.94,1.62,2.4,1.96,1.94,1.45,4.75,6.5,1.53,5.1,7.0,1.56,2.75
football-data.co.uk,N1,Ередивізі,НІДЕРЛАНДИ,2023-2024,2023-08-20 11:15,Utrecht,Heerenveen,0,2,0,0,A,12,12,6,6,9,2,11,10,0,1,0,0,,1.83,3.83,4.47,1.68,2.28,2.08,1.82,1.8,3.75,4.33,1.88,4.0,4.71,1.7,2.4
football-data.co.uk,N1,Ередивізі,НІДЕРЛАНДИ,2023-2024,2023-08-20 13:30,Sparta Rotterdam,Feyenoord,2,2,1,0,D,10,24,5,8,3,12,9,5,2,0,0,0,,5.17,4.61,1.61,1.61,2.43,2.07,1.84,5.0,4.2,1.65,5.39,4.4,1.7,1.67,2.43
football-data.co.uk,N1,Ередивізі,НІДЕРЛАНДИ,2023-2024,2023-08-20 13:30,Twente,Zwolle,3,1,1,1,H,18,9,3,4,8,3,6,15,2,5,0,0,,1.36,5.61,8.29,1.55,2.56,1.93,1.98,1.44,4.75,7.5,1.45,5.3,8.5,1.56,2.66
football-data.co.uk,N1,Ередивізі,НІДЕРЛАНДИ,2023-2024,2023-08-20 15:45,Waalwijk,AZ Alkmaar,1,3,1,0,A,7,15,5,7,1,10,9,12,2,1,0,0,,5.06,4.39,1.65,1.57,2.52,1.84,2.08,5.25,4.0,1.62,5.74,4.5,1.67,1.62,2.55
