source,league_code,league,country,season,time_utc,home_team,away_team,score_home,score_away,score_ht_home,score_ht_away,result,home_shots,away_shots,home_shots_ot,away_shots_ot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,referee,pinnacle_home,pinnacle_draw,pinnacle_away,pinnacle_over25,pinnacle_under25,pinnacle_ahh,pinnacle_aha,b365_home,b365_draw,b365_away,max_home,max_draw,max_away,max_over25,max_under25
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2021-2022,2021-08-21 17:30,Inter,Genoa,4,0,2,0,H,17,11,8,5,8,2,18,7,1,2,0,0,,1.36,5.37,9.65,1.67,2.33,1.89,2.03,1.28,5.75,11.0,1.35,6.25,12.75,1.7,2.55
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2021-2022,2021-08-21 17:30,Verona,Sassuolo,2,3,0,1,A,12,15,4,8,7,4,11,12,3,2,1,0,,2.66,3.55,2.75,1.87,2.04,1.89,2.04,2.5,3.4,2.75,2.75,3.5,2.9,1.87,2.17
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2021-2022,2021-08-21 19:45,Empoli,Lazio,1,3,1,3,A,16,8,5,5,5,3,13,10,2,1,0,0,,5.01,4.02,1.74,1.75,2.19,2.0,1.93,3.75,3.8,1.9,4.5,3.94,2.0,1.74,2.39
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2021-2022,2021-08-21 19:45,Torino,Atalanta,1,2,0,1,A,19,6,8,2,5,1,17,13,2,2,0,0,,5.5,4.25,1.65,1.61,2.46,2.08,1.85,6.0,4.5,1.5,6.9,4.75,1.59,1.63,2.72
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2021-2022,2021-08-22 17:30,Bologna,Salernitana,3,2,0,0,H,18,8,7,4,9,4,13,15,6,3,2,1,,1.65,4.29,5.42,1.8,2.11,1.92,2.01,1.5,4.5,6.0,1.59,4.61,7.0,1.76,2.37
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2021-2022,2021-08-22 17:30,Udinese,Juventus,2,2,0,2,D,11,11,6,4,3,3,11,12,1,3,0,0,,7.59,4.48,1.49,1.79,2.13,1.93,1.99,7.0,4.0,1.5,8.08,4.25,1.59,2.13,1.95
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2021-2022,2021-08-22 19:45,Napoli,Venezia,2,0,0,0,H,13,8,4,4,2,2,5,22,1,7,1,0,,1.25,6.67,12.08,1.44,2.91,2.03,1.88,1.2,6.5,13.0,1.25,7.25,17.0,1.46,3.0
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2021-2022,2021-08-22 19:45,Roma,Fiorentina,3,1,1,0,H,11,11,6,8,4,4,12,14,3,2,1,1,,1.81,3.96,4.59,1.72,2.23,1.85,2.08,1.6,4.2,5.25,1.71,4.4,5.6,1.68,2.55
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2021-2022,2021-08-23 17:30,Cagliari,Spezia,2,2,0,1,D,16,13,10,6,11,4,17,17,2,3,0,0,,1.97,3.78,3.97,1.88,2.03,1.85,2.08,1.8,3.6,4.5,1.88,3.79,4.96,2.07,1.91
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2021-2022,2021-08-23 19:45,Sampdoria,Milan,0,1,0,1,A,11,10,3,4,8,3,16,14,3,1,0,0,,4.23,3.55,1.98,1.81,2.09,1.79,2.15,3.6,3.5,2.0,4.03,3.6,2.25,1.88,2.26
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2021-2022,2021-08-27 17:30,Udinese,Venezia,3,0,1,0,H,18,8,10,3,7,2,11,8,2,3,0,0,,1.75,3.82,5.24,2.13,1.79,2.1,1.84,1.75,3.6,4.75,1.87,3.75,5.58,2.23,1.83
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2021-2022,2021-08-27 19:45,Verona,Inter,1,3,1,0,A,4,15,1,8,6,4,13,12,2,2,0,0,,5.81,4.14,1.64,1.73,2.22,1.86,2.07,5.0,4.33,1.6,6.05,4.44,1.67,1.8,2.3
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2021-2022,2021-08-28 17:30,Atalanta,Bologna,0,0,0,0,D,21,3,3,1,5,5,11,14,2,5,0,0,,1.34,5.86,9.29,1.41,3.1,2.03,1.88,1.28,5.75,9.5,1.35,6.5,11.0,1.41,3.48
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2021-2022,2021-08-28 17:30,Lazio,Spezia,6,1,3,1,H,18,5,10,2,4,2,12,9,0,2,0,1,,1.36,5.48,9.14,1.54,2.64,1.88,2.05,1.28,5.75,9.5,1.36,6.0,11.0,1.56,2.99
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2021-2022,2021-08-28 19:45,Fiorentina,Torino,2,1,1,0,H,10,4,7,1,3,3,13,28,4,5,0,0,,2.2,3.56,3.5,1.85,2.06,1.9,2.03,1.85,3.8,3.8,1.99,3.93,4.23,1.75,2.39
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2021-2022,2021-08-28 19:45,Juventus,Empoli,0,1,0,1,A,20,9,6,3,8,9,11,6,2,3,0,0,,1.27,6.35,11.86,1.49,2.72,1.83,2.09,1.22,6.5,11.0,1.31,7.4,13.93,1.5,3.0
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2021-2022,2021-08-29 17:30,Genoa,Napoli,1,2,0,1,A,7,12,3,8,4,5,17,15,2,3,0,0,,6.27,4.36,1.57,1.55,2.46,1.78,2.16,5.5,4.2,1.57,6.5,4.3,1.68,1.96,2.06
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2021-2022,2021-08-29 17:30,Sassuolo,Sampdoria,0,0,0,0,D,19,13,6,3,8,6,9,14,2,2,0,0,,2.02,3.83,3.74,1.65,2.38,1.82,2.1,2.05,3.6,3.4,2.2,3.95,3.55,1.71,2.47
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2021-2022,2021-08-29 19:45,Milan,Cagliari,4,1,4,1,H,17,6,5,2,8,3,12,11,1,5,0,0,,1.43,4.99,7.94,1.54,2.49,2.12,1.83,1.44,4.2,6.5,1.53,4.8,7.5,1.74,2.47
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2021-2022,2021-08-29 19:45,Salernitana,Roma,0,4,0,0,A,4,21,0,10,1,10,12,11,2,2,0,0,,5.85,4.28,1.61,1.65,2.37,1.83,2.12,7.0,4.5,1.44,8.19,4.6,1.55,1.94,2.19
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2021-2022,2021-09-11 14:00,Empoli,Venezia,1,2,0,1,A,17,10,6,3,8,2,12,21,2,5,0,0,,1.84,4.05,4.27,1.81,2.11,1.89,2.03,1.65,4.0,5.0,1.81,4.3,5.1,1.85,2.38
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2021-2022,2021-09-11 17:00,Napoli,Juventus,2,1,0,1,H,24,7,7,4,13,1,14,16,2,1,0,0,,2.51,3.57,2.91,1.91,2.0,1.86,2.06,2.05,3.5,3.5,2.65,3.62,3.6,1.99,2.05
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2021-2022,2021-09-11 19:45,Atalanta,Fiorentina,1,2,0,1,A,10,7,5,2,10,3,14,19,5,4,0,0,,1.6,4.25,6.05,1.54,2.63,2.1,1.84,1.6,4.2,5.25,1.67,4.61,6.4,1.71,2.66
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2021-2022,2021-09-12 11:30,Sampdoria,Inter,2,2,1,2,D,12,8,3,3,4,4,12,13,4,4,0,0,,5.21,4.17,1.68,1.71,2.24,1.81,2.12,5.5,4.0,1.6,6.13,4.33,1.73,1.69,2.39
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2021-2022,2021-09-12 14:00,Cagliari,Genoa,2,3,1,0,A,8,9,3,3,2,6,15,15,2,3,0,0,,2.14,3.47,3.73,1.9,2.01,2.11,1.83,2.0,3.5,3.75,2.15,3.67,3.9,1.89,2.17
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2021-2022,2021-09-12 14:00,Spezia,Udinese,0,1,0,0,A,20,8,5,4,4,5,12,14,1,2,0,0,,3.23,3.59,2.3,1.93,1.97,2.05,1.88,3.5,3.4,2.1,3.9,3.65,2.25,1.88,2.21
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2021-2022,2021-09-12 14:00,Torino,Salernitana,4,0,1,0,H,15,7,7,2,7,4,10,11,0,2,0,0,,1.61,4.18,6.05,1.87,2.05,1.93,2.0,1.65,4.0,4.75,1.75,4.14,5.8,2.04,1.93
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2021-2022,2021-09-12 17:00,Milan,Lazio,2,0,1,0,H,17,7,3,5,5,1,9,18,1,4,0,0,,2.22,3.64,3.36,1.69,2.29,2.03,1.89,2.25,3.5,3.1,2.4,3.57,3.41,1.85,2.2
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2021-2022,2021-09-12 19:45,Roma,Sassuolo,2,1,1,0,H,19,13,9,7,4,6,7,11,2,1,0,0,,1.61,5.0,4.94,1.48,2.8,2.07,1.86,1.6,4.5,5.0,1.67,4.64,5.75,1.49,2.92
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2021-2022,2021-09-13 19:45,Bologna,Verona,1,0,0,0,H,13,5,4,1,6,2,14,21,1,3,0,0,,2.19,3.83,3.29,1.7,2.26,1.95,1.97,2.15,3.5,3.25,2.31,3.75,3.59,1.79,2.26
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2021-2022,2021-09-17 19:45,Sassuolo,Torino,0,1,0,0,A,9,18,1,6,6,3,7,20,0,4,0,0,,1.81,4.02,4.48,1.58,2.53,1.98,1.94,1.72,4.0,4.5,1.87,4.15,4.69,1.61,2.58
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2021-2022,2021-09-18 14:00,Genoa,Fiorentina,1,2,0,0,A,9,16,3,5,1,11,13,16,4,4,0,0,,3.56,3.42,2.23,1.94,1.96,2.0,1.93,3.4,3.4,2.15,3.77,3.47,2.31,2.05,2.07
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2021-2022,2021-09-18 17:00,Inter,Bologna,6,1,3,0,H,19,7,11,2,5,1,10,9,0,3,0,0,,1.4,5.3,8.33,1.57,2.54,1.88,2.05,1.33,5.25,8.5,1.58,5.8,9.96,1.6,2.72
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2021-2022,2021-09-18 19:45,Salernitana,Atalanta,0,1,0,0,A,11,10,1,3,6,4,21,13,4,4,0,0,,9.79,5.69,1.34,1.54,2.63,1.89,2.02,11.0,6.0,1.25,13.0,6.27,1.33,1.67,2.61
football-data.co.uk,I1,Серія А,ІТАЛІЯ,2021-2022,2021-09-19 11:30,Empoli,Sampdoria,0,3,0,1,A,15,14,4,7,8,8,10,10,2,2,0,0,,2.6,3.75,2.69,1.74,2.2,2.01,1.92,2.6,3.5,2.6,2.81,3.6,2.87,1.77,2.28
