source,league_code,league,country,season,time_utc,home_team,away_team,score_home,score_away,score_ht_home,score_ht_away,result,home_shots,away_shots,home_shots_ot,away_shots_ot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,referee,pinnacle_home,pinnacle_draw,pinnacle_away,pinnacle_over25,pinnacle_under25,pinnacle_ahh,pinnacle_aha,b365_home,b365_draw,b365_away,max_home,max_draw,max_away,max_over25,max_under25
football-data.co.uk,D1,Бундесліга,НІМЕЧЧИНА,2023-2024,2023-08-18 19:30,Werder Bremen,Bayern Munich,0,4,0,1,A,6,25,1,10,0,6,16,11,2,1,0,0,,8.59,6.36,1.33,1.35,3.41,1.88,2.03,8.5,6.0,1.3,9.5,6.5,1.4,1.4,3.58
football-data.co.uk,D1,Бундесліга,НІМЕЧЧИНА,2023-2024,2023-08-19 14:30,Augsburg,M'gladbach,4,4,3,3,D,20,9,8,6,8,7,9,14,1,2,0,0,,2.74,3.78,2.51,1.63,2.39,1.83,2.11,2.8,3.6,2.38,2.92,3.87,2.51,1.67,2.4
football-data.co.uk,D1,Бундесліга,НІМЕЧЧИНА,2023-2024,2023-08-19 14:30,Hoffenheim,Freiburg,1,2,0,2,A,24,17,5,8,4,2,9,9,0,1,0,0,,2.43,3.67,2.92,1.67,2.3,1.92,2.01,2.15,3.6,3.1,2.3,3.87,3.32,1.7,2.36
football-data.co.uk,D1,Бундесліга,НІМЕЧЧИНА,2023-2024,2023-08-19 14:30,Leverkusen,RB Leipzig,3,2,2,1,H,11,13,7,6,4,5,13,10,1,2,0,0,,2.5,3.61,2.85,1.7,2.24,2.14,1.84,2.38,3.6,2.8,2.5,3.78,2.99,1.75,2.32
football-data.co.uk,D1,Бундесліга,НІМЕЧЧИНА,2023-2024,2023-08-19 14:30,Stuttgart,Bochum,5,0,2,0,H,19,4,9,1,7,0,5,12,1,1,0,0,,1.7,4.25,4.78,1.66,2.32,1.99,1.93,1.73,4.2,4.2,1.85,4.2,4.52,1.7,2.35
football-data.co.uk,D1,Бундесліга,НІМЕЧЧИНА,2023-2024,2023-08-19 14:30,Wolfsburg,Heidenheim,2,0,2,0,H,18,13,8,1,1,7,10,9,3,0,0,0,,1.62,4.49,5.24,1.63,2.39,2.1,1.82,1.62,4.2,5.0,1.69,4.5,5.25,1.67,2.49
football-data.co.uk,D1,Бундесліга,НІМЕЧЧИНА,2023-2024,2023-08-19 17:30,Dortmund,FC Koln,1,0,0,0,H,12,11,2,4,6,3,13,11,1,0,0,0,,1.41,5.42,7.25,1.43,2.91,2.06,1.87,1.45,5.0,6.0,1.53,5.3,7.0,1.5,2.93
football-data.co.uk,D1,Бундесліга,НІМЕЧЧИНА,2023-2024,2023-08-20 14:30,Union Berlin,Mainz,4,1,2,0,H,12,9,7,3,3,1,15,16,1,5,0,0,,2.02,3.5,4.02,2.14,1.76,1.9,2.02,2.15,3.4,3.5,2.25,3.5,3.93,2.31,1.84
football-data.co.uk,D1,Бундесліга,НІМЕЧЧИНА,2023-2024,2023-08-20 16:30,Ein Frankfurt,Darmstadt,1,0,1,0,H,10,11,4,2,7,3,9,14,2,3,0,0,,1.4,5.42,7.44,1.69,2.26,2.09,1.85,1.45,5.0,5.75,1.52,5.16,7.5,1.69,2.45
football-data.co.uk,D1,Бундесліга,НІМЕЧЧИНА,2023-2024,2023-08-25 19:30,RB Leipzig,Stuttgart,5,1,0,1,H,20,8,11,3,4,4,12,10,1,1,0,0,,1.53,4.69,6.14,1.56,2.55,2.08,1.85,1.62,4.33,4.75,1.65,4.8,6.0,1.67,2.7
football-data.co.uk,D1,Бундесліга,НІМЕЧЧИНА,2023-2024,2023-08-26 14:30,Bochum,Dortmund,1,1,1,0,D,17,13,6,3,5,4,21,7,2,1,0,0,,6.63,5.36,1.44,1.38,3.18,2.01,1.92,5.75,4.33,1.57,6.5,5.25,1.58,1.52,3.13
football-data.co.uk,D1,Бундесліга,НІМЕЧЧИНА,2023-2024,2023-08-26 14:30,Darmstadt,Union Berlin,1,4,1,3,A,18,12,6,6,3,5,15,12,2,2,0,1,,3.94,3.42,2.08,2.15,1.76,1.89,2.04,4.0,3.4,1.95,4.21,3.5,2.07,2.28,1.77
football-data.co.uk,D1,Бундесліга,НІМЕЧЧИНА,2023-2024,2023-08-26 14:30,FC Koln,Wolfsburg,1,2,0,0,A,14,9,2,6,6,1,6,10,1,5,0,0,,2.41,3.53,3.04,1.79,2.1,1.89,2.04,2.15,3.4,3.4,2.25,3.81,3.47,1.81,2.25
football-data.co.uk,D1,Бундесліга,НІМЕЧЧИНА,2023-2024,2023-08-26 14:30,Freiburg,Werder Bremen,1,0,0,0,H,23,16,6,2,5,5,9,8,2,2,0,0,,1.72,4.15,4.76,1.67,2.3,1.97,1.95,1.73,4.0,4.5,1.8,4.2,4.99,1.66,2.42
