source,league_code,league,country,season,time_utc,home_team,away_team,score_home,score_away,score_ht_home,score_ht_away,result,home_shots,away_shots,home_shots_ot,away_shots_ot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,referee,pinnacle_home,pinnacle_draw,pinnacle_away,pinnacle_over25,pinnacle_under25,pinnacle_ahh,pinnacle_aha,b365_home,b365_draw,b365_away,max_home,max_draw,max_away,max_over25,max_under25
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-07-27 19:45,Anderlecht,St Truiden,1,0,0,0,H,11,2,3,0,6,0,8,10,0,0,0,0,,1.51,4.36,5.91,1.66,2.23,2.08,1.81,1.36,4.5,7.5,1.41,5.4,8.5,1.63,2.5
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-07-27 17:15,Beerschot VA,Oud-Heverlee Leuven,0,0,0,0,D,1,9,0,2,2,6,15,15,2,1,0,0,,2.79,3.37,2.5,1.82,2.03,1.94,1.94,3.2,3.25,2.15,3.38,3.49,2.31,2.02,1.96
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-07-28 17:30,Charleroi,Antwerp,0,1,0,1,A,12,12,5,4,5,6,15,7,5,2,0,0,,3.13,3.47,2.23,1.71,2.14,2.08,1.82,3.4,3.3,2.0,3.73,3.51,2.15,2.18,1.89
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-07-26 19:45,Club Brugge,Mechelen,1,1,0,0,D,28,5,7,2,7,2,14,8,1,2,0,0,,1.39,5.06,7.82,1.63,2.35,2.01,1.88,1.33,4.5,8.0,1.37,5.4,9.58,1.53,2.75
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-07-27 15:00,Dender,St. Gilloise,0,0,0,0,D,3,10,0,3,4,6,12,7,4,2,0,0,,6.58,4.91,1.41,1.53,2.5,1.83,2.07,5.25,3.7,1.6,6.1,4.7,1.66,1.68,2.43
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-07-28 12:30,Genk,Standard,0,0,0,0,D,21,4,3,1,10,1,12,14,0,4,0,0,,1.44,4.62,6.5,1.57,2.41,1.96,1.93,1.55,3.75,5.75,1.62,4.5,6.24,1.68,2.5
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-07-28 15:00,Kortrijk,Gent,0,1,0,0,A,15,8,5,2,8,4,10,7,2,2,0,0,,4.9,4.18,1.62,1.58,2.38,1.81,2.08,3.75,3.6,1.8,4.5,4.1,1.9,1.66,2.42
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-07-28 18:15,Westerlo,Cercle Brugge,3,0,1,0,H,10,12,6,4,6,7,9,12,0,1,0,0,,2.9,3.62,2.3,1.63,2.29,1.88,2.01,3.0,3.25,2.2,3.28,3.66,2.36,1.77,2.28
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-08-02 19:45,St. Gilloise,Beerschot VA,3,1,2,0,H,10,6,4,2,4,6,12,10,2,2,0,0,,1.37,5.31,7.98,1.62,2.38,1.82,2.05,1.27,5.25,9.0,1.3,6.22,11.0,1.56,2.61
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-08-03 15:00,Mechelen,Westerlo,2,4,0,2,A,12,14,4,9,8,4,14,13,4,3,0,0,,1.89,3.93,3.65,1.49,2.62,2.06,1.83,2.25,3.4,2.88,2.47,3.65,3.2,1.67,2.38
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-08-03 17:15,Oud-Heverlee Leuven,Genk,3,1,2,0,H,11,18,5,7,2,10,12,16,2,2,0,0,,3.4,3.54,2.09,1.67,2.2,1.78,2.13,2.88,3.1,2.45,3.15,3.4,2.49,1.99,2.02
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-08-03 19:45,St Truiden,Charleroi,1,4,0,4,A,3,15,2,7,3,3,6,7,1,1,0,0,,2.52,3.38,2.76,1.88,1.96,1.83,2.08,2.88,3.2,2.3,3.04,3.5,2.75,1.99,2.05
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-08-04 12:30,Antwerp,Anderlecht,1,2,1,1,A,17,10,7,4,7,2,17,11,2,0,0,0,,2.78,3.44,2.47,1.78,2.04,1.82,2.01,1.8,3.5,3.9,1.95,3.98,5.0,1.83,2.15
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-08-04 15:00,Cercle Brugge,Kortrijk,1,2,1,1,A,23,11,6,6,14,7,7,13,2,3,0,0,,1.63,4.13,4.89,1.68,2.19,2.07,1.83,1.45,4.33,5.5,1.53,4.6,6.6,1.67,2.39
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-08-04 17:30,Standard,Club Brugge,1,0,0,0,H,10,16,2,6,3,10,10,8,0,2,0,0,,5.51,4.45,1.52,1.6,2.35,2.01,1.88,5.25,4.33,1.5,5.93,4.7,1.6,1.61,2.55
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-08-04 18:15,Gent,Dender,1,2,0,1,A,15,17,3,5,6,3,8,13,0,3,0,0,,1.34,5.37,7.78,1.64,2.27,1.8,2.03,1.48,4.33,5.75,1.54,4.6,6.24,1.62,2.42
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-08-09 19:45,Standard,Mechelen,0,0,0,0,D,17,9,4,2,6,3,7,9,1,1,0,0,,2.54,3.39,2.86,1.8,2.08,1.88,2.01,2.6,3.25,2.7,2.75,3.41,2.83,1.91,2.11
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-08-10 15:00,Dender,Kortrijk,4,1,2,1,H,12,9,6,2,3,9,10,8,0,4,0,1,,2.19,3.49,3.21,1.85,1.99,1.93,1.95,2.2,3.3,3.1,2.34,3.53,3.35,2.08,1.97
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-08-10 17:15,Westerlo,St. Gilloise,4,3,3,1,H,24,14,9,7,5,6,11,15,5,3,0,0,,3.65,3.68,1.95,1.68,2.19,1.89,2.0,3.5,3.7,1.95,3.67,3.88,2.15,1.7,2.26
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-08-10 19:45,Anderlecht,Oud-Heverlee Leuven,1,1,1,1,D,19,10,2,4,9,4,10,14,3,2,0,0,,1.85,3.58,4.18,1.97,1.87,1.95,1.93,1.73,4.0,4.2,1.76,4.25,5.0,1.68,2.47
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-08-11 12:30,Genk,Club Brugge,3,2,0,1,H,14,17,7,7,5,4,10,4,2,2,0,0,,3.48,3.61,2.03,1.7,2.15,1.96,1.93,3.6,3.8,1.9,3.92,3.93,1.95,1.69,2.35
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-08-11 15:00,Antwerp,St Truiden,6,1,2,0,H,11,15,8,7,5,2,4,8,1,0,0,0,,1.37,4.89,7.68,1.58,2.38,1.94,1.94,1.4,4.33,8.5,1.42,5.1,9.0,1.9,2.1
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-08-11 17:30,Charleroi,Gent,1,0,0,0,H,17,7,5,0,4,3,14,6,3,1,0,0,,2.86,3.67,2.31,1.66,2.23,1.77,2.14,2.8,3.4,2.45,3.07,3.62,2.47,1.83,2.1
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-08-11 18:15,Cercle Brugge,Beerschot VA,4,1,3,1,H,22,4,8,3,8,1,8,12,2,2,0,0,,1.53,4.41,5.44,1.69,2.16,2.04,1.85,1.48,4.5,5.75,1.53,4.8,6.5,1.66,2.51
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-08-16 19:45,St. Gilloise,Charleroi,1,0,0,0,H,18,6,4,1,5,4,14,19,1,4,0,0,,1.81,3.84,4.4,1.85,2.03,2.07,1.82,1.8,3.75,4.2,1.86,3.9,4.5,1.99,2.05
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-08-17 15:00,Beerschot VA,Genk,3,4,1,3,A,15,11,7,6,6,3,7,12,3,1,0,1,,4.7,4.14,1.65,1.65,2.24,1.83,2.07,5.0,4.1,1.62,5.5,4.4,1.65,1.7,2.34
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-08-17 17:15,St Truiden,Dender,3,3,2,1,D,12,14,4,7,3,7,10,6,1,1,0,0,,2.47,3.58,2.7,1.8,2.02,2.04,1.85,2.75,3.4,2.5,2.93,3.49,2.6,2.07,1.9
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-08-17 19:45,Mechelen,Anderlecht,1,3,1,2,A,22,12,9,8,9,8,12,12,1,2,0,0,,3.28,3.61,2.11,1.7,2.18,1.91,1.98,3.1,3.4,2.25,3.31,3.65,2.28,1.69,2.3
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-08-18 12:30,Club Brugge,Antwerp,1,0,0,0,H,14,13,5,3,7,8,14,13,1,4,0,1,,1.79,4.03,3.98,1.71,2.14,1.96,1.93,1.7,3.8,4.75,1.75,4.1,4.89,1.66,2.4
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-08-18 15:00,Oud-Heverlee Leuven,Cercle Brugge,1,1,1,1,D,12,11,6,5,6,4,11,13,3,2,1,0,,2.81,3.35,2.5,1.85,1.97,1.83,2.07,2.45,3.4,2.75,2.63,3.67,2.85,1.74,2.34
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-08-18 17:30,Kortrijk,Standard,1,0,0,0,H,21,6,8,0,13,0,9,13,1,1,0,1,,2.73,3.25,2.63,2.07,1.76,2.0,1.89,2.25,3.3,3.2,2.35,3.41,3.29,2.24,1.85
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-08-18 18:15,Gent,Westerlo,4,1,3,1,H,15,15,8,8,7,5,14,14,2,1,0,0,,1.91,4.06,3.46,1.55,2.46,2.01,1.88,1.95,3.75,3.4,2.02,3.97,3.67,1.56,2.57
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-08-24 17:15,Westerlo,Oud-Heverlee Leuven,1,1,1,1,D,15,13,3,6,7,6,12,14,3,2,0,0,,2.05,3.51,3.51,1.69,2.19,2.05,1.85,2.25,3.4,2.88,2.37,3.7,3.2,1.67,2.35
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-08-24 19:45,Antwerp,Mechelen,0,1,0,1,A,19,13,4,4,14,2,9,11,2,2,0,0,,1.53,4.31,5.59,1.63,2.32,1.97,1.91,1.44,4.5,5.75,1.5,5.0,6.5,1.56,2.65
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-08-25 12:30,Dender,Club Brugge,1,2,1,2,A,11,13,5,4,6,1,13,13,3,2,0,0,,5.09,4.41,1.56,1.63,2.28,1.85,2.05,5.5,4.33,1.45,6.8,4.7,1.53,1.7,2.33
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-08-25 15:00,St Truiden,St. Gilloise,0,0,0,0,D,5,13,0,2,3,8,11,11,2,3,1,0,,6.26,4.45,1.47,1.66,2.23,1.96,1.93,4.33,3.75,1.67,5.0,4.0,1.75,1.91,2.13
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-08-25 17:30,Standard,Beerschot VA,1,0,0,0,H,12,11,3,2,2,1,7,10,0,2,0,1,,1.77,3.83,4.3,1.76,2.06,2.05,1.85,2.0,3.25,3.5,2.08,3.57,3.92,2.07,1.89
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-08-25 18:15,Charleroi,Kortrijk,1,0,1,0,H,12,5,3,1,4,2,8,11,1,3,0,0,,1.72,3.79,4.6,1.91,1.91,2.06,1.84,1.73,3.6,4.1,1.83,3.91,4.7,1.91,2.0
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-08-30 19:45,Genk,Westerlo,1,0,0,0,H,15,9,5,0,0,1,4,16,1,5,0,0,,1.66,4.33,4.77,1.44,2.88,1.89,2.0,1.67,4.2,4.33,1.7,4.6,4.82,1.41,3.1
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-08-31 15:00,Mechelen,Charleroi,5,2,3,2,H,11,25,7,6,0,7,9,11,1,3,0,0,,2.71,3.59,2.52,1.87,1.98,2.08,1.83,2.75,3.4,2.45,2.85,3.55,2.57,1.9,2.12
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-08-31 17:15,Beerschot VA,Dender,1,2,0,2,A,15,16,4,4,0,2,17,22,4,1,0,0,,2.9,3.36,2.43,1.86,1.98,1.79,2.12,2.88,3.25,2.45,3.01,3.36,2.53,1.99,1.98
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-08-31 19:45,Oud-Heverlee Leuven,Standard,2,0,1,0,H,13,4,4,0,11,3,10,17,4,4,0,0,,1.93,3.38,4.09,1.97,1.87,1.96,1.93,1.95,3.5,3.8,2.01,3.58,4.1,2.13,1.9
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-09-01 12:30,Club Brugge,Cercle Brugge,3,0,2,0,H,21,11,10,3,4,5,8,8,1,1,0,0,,1.51,4.46,5.72,1.53,2.52,1.93,1.96,1.53,4.2,5.75,1.61,4.6,5.87,1.56,2.69
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-09-01 15:00,Gent,Antwerp,1,1,1,1,D,15,15,8,10,1,5,18,10,4,3,0,0,,2.5,3.58,2.66,1.73,2.11,1.85,2.05,2.4,3.5,2.75,2.56,3.65,2.84,1.82,2.25
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-09-01 17:30,St. Gilloise,Anderlecht,0,0,0,0,D,22,10,6,5,8,4,10,13,3,4,0,0,,2.07,3.71,3.3,1.76,2.07,1.94,1.94,1.91,3.6,3.8,2.01,3.72,4.07,1.91,2.11
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-09-01 18:15,Kortrijk,St Truiden,1,1,0,1,D,15,8,4,3,8,6,8,12,1,1,0,0,,2.12,3.46,3.4,1.88,1.93,1.79,2.11,2.0,3.4,3.6,2.13,3.52,3.82,2.13,1.92
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-09-13 19:45,Dender,Standard,0,2,0,1,A,15,6,3,4,8,0,7,16,2,2,0,0,,2.1,3.32,3.77,2.09,1.77,1.97,1.9,1.91,3.3,4.1,2.18,3.43,4.41,2.24,1.81
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-09-14 15:00,Cercle Brugge,Genk,2,3,2,2,A,10,24,2,12,6,6,10,9,0,1,0,0,,2.68,3.68,2.41,1.52,2.51,1.9,1.99,3.0,3.7,2.2,3.08,3.85,2.28,1.56,2.64
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-09-14 17:15,Kortrijk,Club Brugge,0,3,0,1,A,6,19,2,6,3,3,20,15,3,2,0,0,,6.28,4.63,1.45,1.6,2.33,1.96,1.93,6.5,4.75,1.4,7.3,5.14,1.47,1.61,2.44
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-09-14 19:45,Anderlecht,Westerlo,2,2,1,1,D,25,17,8,8,3,4,11,16,4,5,0,0,,1.68,4.21,4.31,1.59,2.35,1.74,2.18,1.7,3.8,4.5,1.99,4.0,4.86,1.68,2.44
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-09-15 12:30,Antwerp,St. Gilloise,2,0,0,0,H,11,10,4,6,3,6,13,16,2,3,0,1,,2.38,3.41,2.9,1.83,1.98,1.95,1.93,2.63,3.4,2.55,2.78,3.5,2.7,1.93,2.0
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-09-15 15:00,St Truiden,Oud-Heverlee Leuven,2,1,1,0,H,7,21,4,8,8,7,15,11,3,1,0,0,,2.93,3.34,2.39,1.87,1.93,1.81,2.09,2.88,3.4,2.38,3.02,3.53,2.43,1.92,2.01
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-09-15 17:30,Charleroi,Beerschot VA,3,0,1,0,H,24,12,12,4,8,5,15,11,1,0,0,0,,1.58,4.09,5.43,1.7,2.13,1.87,2.02,1.45,4.33,6.5,1.57,4.4,6.82,1.83,2.14
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-09-15 18:15,Gent,Mechelen,2,0,2,0,H,22,12,7,7,7,4,10,11,2,4,0,1,,1.67,3.99,4.76,1.59,2.35,1.97,1.91,1.73,3.9,4.33,1.8,4.09,4.64,1.56,2.6
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-09-17 19:00,Anderlecht,Genk,0,2,0,1,A,18,19,4,9,4,4,11,19,1,2,0,0,,2.71,3.68,2.52,1.63,2.36,1.9,1.99,2.55,3.7,2.55,2.69,3.78,2.7,1.68,2.43
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-09-20 19:45,Standard,St. Gilloise,0,0,0,0,D,8,18,3,7,1,8,10,12,1,1,0,0,,4.38,3.42,1.92,2.19,1.72,1.86,2.03,4.5,3.4,1.7,5.0,3.71,1.85,2.25,1.77
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-09-21 15:00,Beerschot VA,St Truiden,0,3,0,1,A,14,20,0,11,4,7,4,13,0,1,0,0,,2.57,3.28,2.78,1.93,1.91,1.88,2.01,2.5,3.25,2.63,2.65,3.43,2.85,2.08,2.0
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-09-21 17:15,Westerlo,Antwerp,1,2,1,1,A,18,11,6,6,10,8,10,14,4,1,0,0,,3.09,3.68,2.17,1.63,2.3,2.0,1.89,2.88,3.6,2.1,3.28,3.83,2.25,1.66,2.38
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-09-21 19:45,Anderlecht,Charleroi,0,0,0,0,D,10,9,4,3,6,3,6,12,4,3,0,0,,1.94,3.64,3.72,1.82,2.03,2.0,1.89,2.15,3.3,3.0,2.31,3.6,3.3,1.9,2.09
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-09-22 12:30,Club Brugge,Gent,2,4,0,2,A,27,7,9,4,11,2,5,11,3,5,0,0,,1.52,4.33,5.82,1.62,2.31,1.99,1.89,1.44,4.5,5.75,1.51,4.85,6.5,1.51,2.77
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-09-22 15:00,Mechelen,Cercle Brugge,2,0,1,0,H,9,7,5,2,2,4,12,13,2,2,0,0,,2.57,3.69,2.53,1.5,2.56,2.08,1.81,2.0,3.75,3.1,2.19,3.96,3.35,1.51,2.83
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-09-22 17:30,Genk,Dender,4,0,1,0,H,28,5,13,2,8,3,12,7,0,2,0,0,,1.49,4.52,5.85,1.57,2.41,2.04,1.85,1.48,4.5,5.25,1.55,4.75,6.53,1.56,2.56
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-09-22 18:15,Oud-Heverlee Leuven,Kortrijk,1,1,0,0,D,16,9,2,2,10,3,17,11,3,4,0,0,,1.8,3.59,4.46,1.93,1.88,1.99,1.9,1.7,3.6,4.33,1.81,3.85,4.7,1.9,2.13
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-09-26 19:45,Cercle Brugge,Gent,2,1,0,0,H,14,6,5,2,6,5,12,16,2,3,0,0,,2.67,3.65,2.46,1.53,2.51,2.01,1.88,3.25,3.4,2.1,3.52,3.65,2.17,1.83,2.2
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-09-27 19:45,Charleroi,Club Brugge,1,1,0,0,D,14,18,5,4,4,6,10,5,3,1,0,1,,3.92,3.77,1.93,1.72,2.19,1.97,1.92,3.75,3.8,1.85,4.03,3.94,1.93,1.77,2.28
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-09-28 15:00,Genk,Mechelen,2,1,0,0,H,10,14,4,6,6,6,6,8,2,3,0,0,,1.52,4.6,5.31,1.42,2.85,2.06,1.84,1.38,5.0,6.5,1.43,5.43,7.2,1.41,3.11
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-09-28 17:15,Standard,Westerlo,1,2,0,1,A,16,9,3,4,11,2,9,16,1,6,0,0,,2.7,3.43,2.55,1.85,1.99,2.06,1.83,2.75,3.3,2.5,2.87,3.5,2.67,1.99,1.98
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-09-28 19:45,Dender,Anderlecht,1,1,0,1,D,6,12,4,5,5,6,11,12,3,2,0,0,,3.25,3.7,2.09,1.71,2.16,1.95,1.93,3.75,3.6,1.91,4.03,3.81,2.15,1.83,2.2
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2024-2025,2024-09-29 12:30,Antwerp,Beerschot VA,5,0,,,H,,,,,,,,,,,,,,1.23,6.25,10.3,1.48,2.6,1.83,2.05,1.22,6.5,9.0,1.25,7.58,12.0,1.41,3.14
