source,league_code,league,country,season,time_utc,home_team,away_team,score_home,score_away,score_ht_home,score_ht_away,result,home_shots,away_shots,home_shots_ot,away_shots_ot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,referee,pinnacle_home,pinnacle_draw,pinnacle_away,pinnacle_over25,pinnacle_under25,pinnacle_ahh,pinnacle_aha,b365_home,b365_draw,b365_away,max_home,max_draw,max_away,max_over25,max_under25
football-data.co.uk,P1,Ліга Португалії,ПОРТУГАЛІЯ,2024-2025,2024-08-09 20:15,Sp Lisbon,Rio Ave,3,1,2,0,H,23,3,6,1,6,1,9,14,2,2,0,0,,1.16,8.42,15.65,1.45,2.82,1.88,2.0,1.13,9.5,17.0,1.14,10.3,23.0,1.39,3.33
football-data.co.uk,P1,Ліга Португалії,ПОРТУГАЛІЯ,2024-2025,2024-08-10 15:30,AVS,Nacional,1,1,0,1,D,17,6,3,2,4,2,8,13,1,1,0,0,,2.26,3.28,3.31,2.12,1.75,2.09,1.83,2.05,3.3,3.7,2.11,3.47,3.88,2.24,1.78
football-data.co.uk,P1,Ліга Португалії,ПОРТУГАЛІЯ,2024-2025,2024-08-10 18:00,Casa Pia,Boavista,0,1,0,0,A,15,5,4,2,3,1,12,6,2,1,0,0,,1.91,3.47,4.17,2.11,1.75,1.93,1.97,1.9,3.4,4.33,2.02,3.47,4.58,2.31,1.72
football-data.co.uk,P1,Ліга Португалії,ПОРТУГАЛІЯ,2024-2025,2024-08-10 20:30,Porto,Gil Vicente,3,0,1,0,H,16,3,7,2,6,2,18,10,0,3,0,1,,1.17,7.35,14.81,1.52,2.57,2.04,1.86,1.18,7.0,13.0,1.27,7.78,15.0,1.59,2.52
football-data.co.uk,P1,Ліга Португалії,ПОРТУГАЛІЯ,2024-2025,2024-08-11 15:30,Estoril,Santa Clara,1,4,1,1,A,4,9,2,8,1,3,11,20,6,3,0,0,,2.21,3.25,3.45,2.42,1.58,1.93,1.97,2.7,3.0,2.8,2.82,3.16,2.96,2.63,1.61
football-data.co.uk,P1,Ліга Португалії,ПОРТУГАЛІЯ,2024-2025,2024-08-11 18:00,Famalicao,Benfica,2,0,1,0,H,9,10,5,1,0,7,8,13,3,4,0,0,,6.55,4.79,1.44,1.58,2.41,1.92,1.99,5.75,3.9,1.57,6.6,4.6,1.6,1.75,2.25
football-data.co.uk,P1,Ліга Португалії,ПОРТУГАЛІЯ,2024-2025,2024-08-11 18:00,Farense,Moreirense,1,2,0,1,A,10,10,5,6,5,4,14,11,0,4,0,1,,2.99,3.19,2.49,2.19,1.69,1.98,1.93,2.7,3.2,2.63,2.9,3.34,2.74,2.37,1.7
football-data.co.uk,P1,Ліга Португалії,ПОРТУГАЛІЯ,2024-2025,2024-08-11 20:30,Sp Braga,Estrela,1,1,0,0,D,13,6,5,4,13,4,14,9,3,5,0,0,,1.37,5.12,7.42,1.57,2.44,2.02,1.85,1.45,4.33,6.5,1.5,4.9,7.27,1.7,2.34
football-data.co.uk,P1,Ліга Португалії,ПОРТУГАЛІЯ,2024-2025,2024-08-12 20:15,Arouca,Guimaraes,0,1,0,1,A,8,11,0,4,6,5,13,11,7,2,1,0,,2.88,3.39,2.45,1.9,1.93,2.04,1.87,3.4,3.4,2.1,3.62,3.48,2.3,2.16,1.8
football-data.co.uk,P1,Ліга Португалії,ПОРТУГАЛІЯ,2024-2025,2024-08-16 17:00,Santa Clara,Porto,0,2,0,2,A,5,8,2,6,2,2,19,12,2,3,1,0,,6.0,4.42,1.55,1.96,1.93,1.9,2.0,4.5,3.75,1.73,5.5,4.1,1.77,2.02,1.93
football-data.co.uk,P1,Ліга Португалії,ПОРТУГАЛІЯ,2024-2025,2024-08-16 20:15,Gil Vicente,AVS,4,2,2,2,H,16,10,6,5,2,3,6,12,1,4,0,1,,2.31,3.35,3.32,2.1,1.79,1.86,2.05,2.15,3.25,3.5,2.38,3.39,3.62,2.35,1.78
football-data.co.uk,P1,Ліга Португалії,ПОРТУГАЛІЯ,2024-2025,2024-08-17 15:30,Rio Ave,Farense,1,0,1,0,H,9,14,3,4,7,14,8,16,0,1,0,0,,2.01,3.42,3.83,2.01,1.85,2.11,1.82,2.1,3.25,3.7,2.1,3.51,4.06,2.18,1.86
football-data.co.uk,P1,Ліга Португалії,ПОРТУГАЛІЯ,2024-2025,2024-08-17 18:00,Nacional,Sp Lisbon,1,6,1,2,A,12,20,6,10,4,3,9,10,1,1,0,0,,10.39,6.13,1.24,1.57,2.4,2.03,1.86,10.0,6.5,1.22,12.54,7.26,1.26,1.51,2.75
