source,league_code,league,country,season,time_utc,home_team,away_team,score_home,score_away,score_ht_home,score_ht_away,result,home_shots,away_shots,home_shots_ot,away_shots_ot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,referee,pinnacle_home,pinnacle_draw,pinnacle_away,pinnacle_over25,pinnacle_under25,pinnacle_ahh,pinnacle_aha,b365_home,b365_draw,b365_away,max_home,max_draw,max_away,max_over25,max_under25
football-data.co.uk,I2,Серія Б,ІТАЛІЯ,2024-2025,2024-08-16 19:30,Brescia,Palermo,1,0,0,0,H,18,10,6,1,9,6,15,10,1,1,0,0,,3.02,3.18,2.58,2.18,1.74,2.15,1.79,3.0,3.2,2.4,3.12,3.22,2.62,2.26,1.75
football-data.co.uk,I2,Серія Б,ІТАЛІЯ,2024-2025,2024-08-17 19:30,Bari,Juve Stabia,1,3,0,2,A,16,13,4,6,6,4,20,14,2,6,0,0,,1.85,3.32,4.72,2.37,1.6,1.99,1.92,1.9,3.25,4.33,2.02,3.25,4.54,2.49,1.6
football-data.co.uk,I2,Серія Б,ІТАЛІЯ,2024-2025,2024-08-17 19:30,Pisa,Spezia,2,2,1,2,D,19,6,4,3,7,2,10,22,4,2,0,0,,2.71,2.98,2.91,2.46,1.57,2.02,1.88,2.3,3.3,3.0,2.4,3.34,3.37,2.35,1.68
football-data.co.uk,I2,Серія Б,ІТАЛІЯ,2024-2025,2024-08-17 19:30,Salernitana,Cittadella,2,1,0,1,H,15,8,7,3,10,1,23,12,4,5,0,0,,1.94,3.42,4.09,2.29,1.65,2.02,1.89,2.3,3.3,3.1,2.36,3.35,3.32,2.26,1.77
football-data.co.uk,I2,Серія Б,ІТАЛІЯ,2024-2025,2024-08-17 19:30,Sudtirol,Modena,2,1,1,1,H,9,6,3,2,4,2,10,15,1,3,0,0,,2.9,2.97,2.73,2.5,1.54,2.14,1.79,2.45,2.75,3.5,2.8,2.82,3.58,3.23,1.43
football-data.co.uk,I2,Серія Б,ІТАЛІЯ,2024-2025,2024-08-18 19:30,Catanzaro,Sassuolo,1,1,0,1,D,9,12,4,6,3,7,11,7,3,4,0,0,,3.72,3.21,2.12,2.01,1.83,1.98,1.93,3.3,3.3,2.2,3.49,3.45,2.27,1.96,1.96
football-data.co.uk,I2,Серія Б,ІТАЛІЯ,2024-2025,2024-08-18 19:30,Cesena,Carrarese,2,1,2,0,H,14,10,8,4,1,2,13,14,3,1,0,0,,1.97,3.19,4.32,2.35,1.61,1.9,2.01,1.65,3.5,5.5,1.76,3.53,6.32,2.37,1.66
football-data.co.uk,I2,Серія Б,ІТАЛІЯ,2024-2025,2024-08-18 19:30,Cosenza,Cremonese,1,0,1,0,H,15,7,6,1,4,8,11,16,3,2,0,0,,3.39,3.14,2.29,2.29,1.64,1.93,1.97,4.0,3.4,1.91,4.3,3.45,2.02,2.26,1.8
football-data.co.uk,I2,Серія Б,ІТАЛІЯ,2024-2025,2024-08-18 19:30,Frosinone,Sampdoria,2,2,1,0,D,20,17,12,4,4,4,10,13,2,2,0,1,,2.69,3.12,2.81,2.14,1.72,1.78,2.16,3.0,3.25,2.4,3.1,3.25,2.6,2.26,1.76
football-data.co.uk,I2,Серія Б,ІТАЛІЯ,2024-2025,2024-08-18 19:30,Reggiana,Mantova,2,2,0,0,D,12,13,6,4,3,1,10,25,5,1,0,0,,2.59,3.11,2.92,2.28,1.65,1.77,2.16,2.88,3.25,2.45,3.05,3.27,2.6,2.17,1.81
