source,league_code,league,country,season,time_utc,home_team,away_team,score_home,score_away,score_ht_home,score_ht_away,result,home_shots,away_shots,home_shots_ot,away_shots_ot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,referee,pinnacle_home,pinnacle_draw,pinnacle_away,pinnacle_over25,pinnacle_under25,pinnacle_ahh,pinnacle_aha,b365_home,b365_draw,b365_away,max_home,max_draw,max_away,max_over25,max_under25
football-data.co.uk,SP1,Ла Ліга,ІСПАНІЯ,2022-2023,2022-08-12 20:00,Osasuna,Sevilla,2,1,1,1,H,12,10,5,3,5,2,16,9,5,3,0,0,,3.38,3.1,2.48,2.55,1.57,1.76,2.2,3.1,3.1,2.55,3.52,3.14,2.66,2.69,1.57
football-data.co.uk,SP1,Ла Ліга,ІСПАНІЯ,2022-2023,2022-08-13 16:00,Celta,Espanol,2,2,1,0,D,8,10,3,2,3,3,17,15,5,2,0,0,,1.81,3.75,4.87,2.1,1.81,2.02,1.91,1.72,3.6,4.75,1.84,3.73,5.39,2.26,1.83
football-data.co.uk,SP1,Ла Ліга,ІСПАНІЯ,2022-2023,2022-08-13 18:00,Valladolid,Villarreal,0,3,0,0,A,12,10,6,4,4,5,6,10,1,0,0,0,,4.05,3.78,1.95,2.0,1.91,2.02,1.91,3.3,3.4,2.2,3.66,3.47,2.25,2.14,1.9
football-data.co.uk,SP1,Ла Ліга,ІСПАНІЯ,2022-2023,2022-08-13 20:00,Barcelona,Vallecano,0,0,0,0,D,21,4,6,2,8,0,16,14,3,6,1,0,,1.22,6.83,15.0,1.55,2.57,1.83,2.08,1.22,6.5,12.0,1.25,7.4,16.75,1.58,2.79
football-data.co.uk,SP1,Ла Ліга,ІСПАНІЯ,2022-2023,2022-08-14 16:30,Cadiz,Sociedad,0,1,0,1,A,7,15,2,7,3,6,9,20,4,2,0,0,,3.62,3.29,2.26,2.5,1.59,2.06,1.87,3.8,3.0,2.15,4.05,3.18,2.25,2.75,1.55
football-data.co.uk,SP1,Ла Ліга,ІСПАНІЯ,2022-2023,2022-08-14 18:30,Valencia,Girona,1,0,1,0,H,17,5,2,1,4,4,18,14,2,3,1,0,,1.94,3.42,4.65,2.17,1.76,1.96,1.96,1.85,3.5,4.33,1.98,3.66,4.75,2.08,1.93
football-data.co.uk,SP1,Ла Ліга,ІСПАНІЯ,2022-2023,2022-08-14 21:00,Almeria,Real Madrid,1,2,1,0,A,10,29,6,15,2,15,11,4,3,1,0,0,,7.38,5.0,1.45,1.64,2.38,2.02,1.91,7.0,4.75,1.44,7.75,5.2,1.48,1.61,2.66
football-data.co.uk,SP1,Ла Ліга,ІСПАНІЯ,2022-2023,2022-08-15 16:30,Ath Bilbao,Mallorca,0,0,0,0,D,23,6,6,2,7,2,13,12,0,6,0,0,,1.61,3.94,6.73,2.2,1.74,2.08,1.85,1.57,3.75,7.0,1.63,4.15,7.0,2.24,1.76
football-data.co.uk,SP1,Ла Ліга,ІСПАНІЯ,2022-2023,2022-08-15 18:30,Getafe,Ath Madrid,0,3,0,1,A,10,12,0,5,3,6,14,19,2,1,0,0,,4.99,3.14,1.98,2.8,1.49,2.08,1.86,5.5,3.1,1.83,6.05,3.27,1.9,3.22,1.43
football-data.co.uk,SP1,Ла Ліга,ІСПАНІЯ,2022-2023,2022-08-15 20:30,Betis,Elche,3,0,2,0,H,17,4,8,2,8,4,10,18,3,6,0,1,,1.46,4.74,7.71,1.81,2.1,2.09,1.85,1.57,4.0,5.5,1.62,4.3,6.5,2.06,1.93
football-data.co.uk,SP1,Ла Ліга,ІСПАНІЯ,2022-2023,2022-08-19 19:00,Espanol,Vallecano,0,2,0,1,A,13,8,1,3,9,2,12,17,2,5,1,1,,2.56,3.04,3.3,2.47,1.6,1.76,2.19,2.5,3.1,3.0,2.7,3.18,3.25,2.63,1.6
football-data.co.uk,SP1,Ла Ліга,ІСПАНІЯ,2022-2023,2022-08-19 21:00,Sevilla,Valladolid,1,1,0,0,D,18,6,2,3,12,2,20,10,3,2,1,1,,1.56,4.21,6.92,2.01,1.9,1.99,1.93,1.5,4.2,7.0,1.58,4.33,7.56,2.12,1.92
football-data.co.uk,SP1,Ла Ліга,ІСПАНІЯ,2022-2023,2022-08-20 16:30,Osasuna,Cadiz,2,0,1,0,H,16,9,3,2,2,2,11,13,2,5,0,1,,1.97,3.27,4.76,2.5,1.59,1.93,1.99,1.9,3.3,4.5,1.96,3.38,4.87,2.56,1.61
football-data.co.uk,SP1,Ла Ліга,ІСПАНІЯ,2022-2023,2022-08-20 18:30,Mallorca,Betis,1,2,0,1,A,13,8,7,3,5,2,22,17,7,8,0,0,,3.18,3.35,2.44,2.22,1.73,1.89,2.04,3.25,3.2,2.3,3.58,3.3,2.42,2.26,1.74
football-data.co.uk,SP1,Ла Ліга,ІСПАНІЯ,2022-2023,2022-08-20 21:00,Celta,Real Madrid,1,4,1,2,A,15,16,2,7,2,2,12,8,2,2,0,0,,4.79,4.34,1.71,1.72,2.24,2.07,1.86,5.0,4.2,1.65,5.5,4.3,1.69,1.76,2.26
football-data.co.uk,SP1,Ла Ліга,ІСПАНІЯ,2022-2023,2022-08-21 16:30,Ath Bilbao,Valencia,1,0,1,0,H,12,10,2,0,6,3,11,15,5,2,0,0,,1.81,3.59,5.2,2.14,1.78,1.9,2.02,1.66,3.75,5.25,1.74,3.84,5.95,2.2,1.81
football-data.co.uk,SP1,Ла Ліга,ІСПАНІЯ,2022-2023,2022-08-21 18:30,Ath Madrid,Villarreal,0,2,0,0,A,13,19,5,5,5,6,8,11,2,3,1,0,,1.96,3.55,4.3,2.1,1.81,1.99,1.93,1.85,3.4,4.5,2.0,3.5,4.9,2.15,1.9
football-data.co.uk,SP1,Ла Ліга,ІСПАНІЯ,2022-2023,2022-08-21 21:00,Sociedad,Barcelona,1,4,1,1,A,10,15,5,7,3,6,16,9,2,1,0,0,,3.46,3.7,2.16,1.83,2.07,2.04,1.89,3.5,3.4,2.1,4.03,3.68,2.2,1.99,2.07
football-data.co.uk,SP1,Ла Ліга,ІСПАНІЯ,2022-2023,2022-08-22 19:00,Elche,Almeria,1,1,1,1,D,13,12,3,7,6,5,12,16,1,4,0,1,,2.6,3.2,3.08,2.26,1.7,2.02,1.91,2.3,3.2,3.3,2.47,3.3,3.4,2.35,1.76
football-data.co.uk,SP1,Ла Ліга,ІСПАНІЯ,2022-2023,2022-08-22 21:00,Girona,Getafe,3,1,1,0,H,12,7,6,3,5,2,16,18,3,6,0,1,,2.85,2.83,3.15,3.02,1.42,1.97,1.95,2.3,2.87,3.75,2.7,3.0,4.0,3.02,1.46
