source,league_code,league,country,season,time_utc,home_team,away_team,score_home,score_away,score_ht_home,score_ht_away,result,home_shots,away_shots,home_shots_ot,away_shots_ot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,referee,pinnacle_home,pinnacle_draw,pinnacle_away,pinnacle_over25,pinnacle_under25,pinnacle_ahh,pinnacle_aha,b365_home,b365_draw,b365_away,max_home,max_draw,max_away,max_over25,max_under25
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-08-07 15:15,Beerschot VA,St. Gilloise,0,3,0,1,A,8,15,2,6,9,3,12,12,2,3,0,0,,4.29,3.87,1.82,1.81,2.05,1.96,1.93,5.0,4.0,1.65,5.0,4.1,1.81,1.92,2.07
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-08-07 17:30,Mechelen,Eupen,1,3,1,0,A,15,16,4,4,7,3,6,11,0,2,0,0,,1.78,4.38,4.0,1.62,2.35,2.02,1.87,1.72,4.0,4.33,1.84,4.25,4.33,1.5,2.87
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-08-07 17:30,St Truiden,Waregem,1,3,0,0,A,11,11,1,7,8,3,12,12,1,2,0,0,,2.22,3.36,3.45,1.81,2.04,1.99,1.9,1.85,3.6,3.5,2.12,3.9,3.86,1.73,2.29
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-08-07 19:45,Kortrijk,Genk,1,2,1,0,A,8,17,3,6,4,4,7,5,1,3,0,0,,3.4,3.71,2.1,1.7,2.2,1.94,1.94,3.0,3.6,2.15,3.15,3.96,2.3,1.6,2.51
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-08-08 12:30,Standard,Antwerp,2,5,0,2,A,20,12,9,6,9,1,11,16,3,5,0,0,,2.31,3.4,3.22,1.91,1.94,1.79,2.1,2.05,3.5,3.3,2.2,3.72,3.56,1.77,2.23
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-08-08 15:00,Oud-Heverlee Leuven,Charleroi,1,1,0,1,D,21,21,4,9,7,9,6,13,1,1,0,0,,2.69,3.69,2.53,1.78,2.08,1.83,2.08,2.4,3.4,2.7,2.65,3.64,2.84,1.76,2.22
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-08-08 17:30,Anderlecht,Seraing,3,0,0,0,H,19,4,7,1,8,2,14,13,2,2,0,1,,1.38,5.12,7.9,1.62,2.36,1.86,2.03,1.36,4.75,7.0,1.41,5.25,8.56,1.68,2.35
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-08-08 20:00,Oostende,Gent,1,0,0,0,H,7,13,3,0,6,6,10,9,3,1,0,0,,3.7,3.85,1.96,1.66,2.27,1.96,1.93,3.75,3.6,1.9,3.92,3.87,2.07,1.71,2.4
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-08-13 19:45,Charleroi,Antwerp,1,1,0,1,D,23,10,7,7,12,1,6,6,1,2,0,0,,2.65,3.5,2.71,1.82,2.05,1.83,2.06,2.3,3.3,2.8,2.6,3.67,2.9,1.8,2.26
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-08-14 15:15,St. Gilloise,Kortrijk,2,0,1,0,H,24,2,8,2,10,2,11,20,0,6,0,1,,1.66,4.22,4.95,1.84,2.02,2.03,1.87,1.55,4.2,6.0,1.62,4.25,6.0,1.88,2.09
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-08-14 17:30,Eupen,St Truiden,2,1,1,0,H,8,18,5,5,5,8,18,10,4,2,0,0,,2.01,3.91,3.49,1.79,2.07,1.89,2.0,1.85,3.6,4.2,1.92,3.91,4.25,1.93,2.01
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-08-14 17:30,Seraing,Oostende,2,3,1,0,A,10,12,3,7,3,6,7,17,4,5,0,1,,3.5,3.92,2.0,1.68,2.23,1.9,1.98,3.1,3.6,2.2,3.5,3.8,2.31,1.85,2.2
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-08-14 19:45,Genk,Oud-Heverlee Leuven,4,0,1,0,H,21,15,8,6,7,6,11,15,1,4,0,0,,1.48,4.28,7.34,1.48,2.69,1.87,2.02,1.3,5.25,9.5,1.37,5.9,9.5,1.37,3.53
football-data.co.uk,B1,Ліга A,БЕЛЬГІЯ,2021-2022,2021-08-15 12:30,Beerschot VA,Standard,0,1,0,0,A,14,8,4,1,3,3,16,14,2,1,0,0,,3.63,3.73,2.02,1.71,2.18,2.09,1.82,3.8,3.5,2.0,3.8,3.75,2.14,1.74,2.3
