source,league_code,league,country,season,time_utc,home_team,away_team,score_home,score_away,score_ht_home,score_ht_away,result,home_shots,away_shots,home_shots_ot,away_shots_ot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,referee,pinnacle_home,pinnacle_draw,pinnacle_away,pinnacle_over25,pinnacle_under25,pinnacle_ahh,pinnacle_aha,b365_home,b365_draw,b365_away,max_home,max_draw,max_away,max_over25,max_under25
football-data.co.uk,F1,Ліга 1,ФРАНЦІЯ,2021-2022,2021-08-06 20:00,Monaco,Nantes,1,1,1,1,D,15,5,3,1,5,2,6,14,0,0,0,0,,1.51,4.62,6.82,1.71,2.25,2.02,1.91,1.4,4.75,7.5,1.53,5.0,8.84,1.87,2.15
football-data.co.uk,F1,Ліга 1,ФРАНЦІЯ,2021-2022,2021-08-07 16:00,Lyon,Brest,1,1,0,1,D,17,13,4,8,9,4,10,12,1,1,0,0,,1.35,5.95,8.71,1.38,3.26,2.0,1.93,1.36,5.0,8.5,1.42,5.75,9.0,1.49,2.95
football-data.co.uk,F1,Ліга 1,ФРАНЦІЯ,2021-2022,2021-08-07 20:00,Troyes,Paris SG,1,2,1,2,A,15,12,7,3,9,1,3,15,1,4,0,0,,11.77,6.04,1.28,1.6,2.45,1.93,2.0,9.5,5.25,1.3,10.7,5.9,1.42,1.66,2.5
football-data.co.uk,F1,Ліга 1,ФРАНЦІЯ,2021-2022,2021-08-08 12:00,Rennes,Lens,1,1,1,1,D,10,11,2,6,3,9,10,14,0,2,0,0,,2.06,3.61,3.85,2.01,1.9,1.93,2.0,1.85,3.4,4.2,1.99,3.81,4.43,2.11,1.93
football-data.co.uk,F1,Ліга 1,ФРАНЦІЯ,2021-2022,2021-08-08 14:00,Bordeaux,Clermont,0,2,0,0,A,10,19,6,10,5,10,13,9,1,0,0,0,,2.13,3.47,3.79,2.17,1.76,1.88,2.06,2.45,3.3,2.8,2.76,3.42,3.19,2.28,1.77
football-data.co.uk,F1,Ліга 1,ФРАНЦІЯ,2021-2022,2021-08-08 14:00,Nice,Reims,0,0,0,0,D,12,5,2,0,4,2,10,8,1,1,0,0,,1.88,3.78,4.38,2.08,1.82,1.81,2.12,1.75,3.6,4.75,1.85,3.7,5.3,2.38,1.71
football-data.co.uk,F1,Ліга 1,ФРАНЦІЯ,2021-2022,2021-08-08 14:00,St Etienne,Lorient,1,1,0,0,D,20,12,3,3,8,4,10,14,2,3,0,0,,2.27,3.64,3.26,1.94,1.96,1.9,2.02,2.1,3.5,3.4,2.31,3.59,3.78,2.26,1.84
football-data.co.uk,F1,Ліга 1,ФРАНЦІЯ,2021-2022,2021-08-08 14:00,Strasbourg,Angers,0,2,0,0,A,7,9,1,2,5,4,18,18,2,3,0,0,,2.01,3.55,4.1,2.23,1.72,2.08,1.85,2.0,3.4,3.75,2.11,3.5,4.1,2.26,1.84
football-data.co.uk,F1,Ліга 1,ФРАНЦІЯ,2021-2022,2021-08-08 16:00,Metz,Lille,3,3,2,1,D,12,18,5,7,4,5,9,10,1,2,1,0,,5.8,3.44,1.78,2.41,1.63,2.1,1.84,5.0,3.4,1.8,5.6,3.46,1.92,2.71,1.61
football-data.co.uk,F1,Ліга 1,ФРАНЦІЯ,2021-2022,2021-08-08 19:45,Montpellier,Marseille,2,3,2,0,A,8,21,1,7,6,11,10,5,0,1,0,0,,3.12,3.58,2.37,1.94,1.96,1.85,2.09,3.75,3.5,2.0,3.95,3.79,2.23,1.86,2.17
football-data.co.uk,F1,Ліга 1,ФРАНЦІЯ,2021-2022,2021-08-13 20:00,Lorient,Monaco,1,0,1,0,H,2,12,2,3,0,6,17,15,3,2,0,0,,4.31,3.59,1.95,1.99,1.92,1.97,1.95,4.0,3.75,1.85,4.5,3.85,1.98,2.06,1.93
football-data.co.uk,F1,Ліга 1,ФРАНЦІЯ,2021-2022,2021-08-14 16:00,Lille,Nice,0,4,0,3,A,11,11,2,7,8,7,9,13,3,1,0,0,,1.85,3.61,4.86,2.17,1.76,1.89,2.04,1.8,3.4,4.75,1.97,3.51,4.9,2.25,1.84
football-data.co.uk,F1,Ліга 1,ФРАНЦІЯ,2021-2022,2021-08-14 20:00,Paris SG,Strasbourg,4,2,3,0,H,11,8,6,2,4,4,6,18,1,4,0,1,,1.21,7.74,13.76,1.39,3.13,1.94,1.96,1.22,6.5,12.0,1.25,7.5,13.47,1.51,2.99
football-data.co.uk,F1,Ліга 1,ФРАНЦІЯ,2021-2022,2021-08-15 12:00,Angers,Lyon,3,0,1,0,H,13,8,6,3,6,4,11,17,1,5,0,1,,4.38,3.81,1.88,1.81,2.09,1.83,2.09,4.5,3.75,1.8,4.9,3.83,1.9,1.85,2.26
football-data.co.uk,F1,Ліга 1,ФРАНЦІЯ,2021-2022,2021-08-15 14:00,Brest,Rennes,1,1,0,0,D,10,6,5,2,6,11,7,16,2,3,0,0,,3.14,3.43,2.42,1.88,2.04,2.04,1.88,3.5,3.4,2.05,3.89,3.52,2.23,2.06,2.05
football-data.co.uk,F1,Ліга 1,ФРАНЦІЯ,2021-2022,2021-08-15 14:00,Clermont,Troyes,2,0,0,0,H,18,6,8,1,9,2,6,11,1,3,0,1,,2.09,3.59,3.77,2.16,1.77,1.93,1.99,1.9,3.6,4.0,2.0,3.75,4.39,2.05,2.05
football-data.co.uk,F1,Ліга 1,ФРАНЦІЯ,2021-2022,2021-08-15 14:00,Nantes,Metz,2,0,1,0,H,11,10,7,5,6,6,18,11,2,0,0,0,,2.36,3.27,3.43,2.36,1.65,1.83,2.12,2.1,3.2,3.75,2.2,3.38,4.13,2.34,1.75
football-data.co.uk,F1,Ліга 1,ФРАНЦІЯ,2021-2022,2021-08-15 14:00,Reims,Montpellier,3,3,2,3,D,19,15,9,5,8,7,11,12,2,1,0,0,,2.75,3.22,2.87,2.13,1.79,1.81,2.15,2.45,3.4,2.8,2.63,3.75,3.08,2.1,2.05
football-data.co.uk,F1,Ліга 1,ФРАНЦІЯ,2021-2022,2021-08-15 16:00,Lens,St Etienne,2,2,1,1,D,22,12,7,7,7,2,10,17,1,6,0,0,,2.1,3.61,3.72,2.02,1.89,2.1,1.84,2.0,3.6,3.6,2.11,3.69,3.93,2.01,2.07
football-data.co.uk,F1,Ліга 1,ФРАНЦІЯ,2021-2022,2021-08-15 19:45,Marseille,Bordeaux,2,2,2,0,D,10,8,2,2,3,4,6,11,2,2,1,0,,1.55,4.47,6.39,1.88,2.03,2.14,1.79,1.45,4.33,7.0,1.56,4.61,7.76,1.89,2.17
football-data.co.uk,F1,Ліга 1,ФРАНЦІЯ,2021-2022,2021-08-20 20:00,Brest,Paris SG,2,4,1,2,A,11,16,3,8,3,9,8,7,1,2,0,0,,11.18,6.21,1.28,1.45,2.87,1.94,1.98,9.5,5.25,1.33,10.7,6.0,1.38,1.56,2.9
football-data.co.uk,F1,Ліга 1,ФРАНЦІЯ,2021-2022,2021-08-21 16:00,Monaco,Lens,0,2,0,0,A,9,4,2,2,13,3,11,14,1,1,1,1,,1.79,3.77,4.99,1.85,2.07,2.01,1.91,1.72,3.75,4.75,1.82,3.92,5.35,1.96,2.17
football-data.co.uk,F1,Ліга 1,ФРАНЦІЯ,2021-2022,2021-08-21 20:00,St Etienne,Lille,1,1,0,1,D,10,8,2,6,5,3,14,10,1,3,0,0,,3.09,3.29,2.53,2.25,1.71,1.81,2.13,3.1,3.2,2.4,3.43,3.27,2.51,2.26,1.77
football-data.co.uk,F1,Ліга 1,ФРАНЦІЯ,2021-2022,2021-08-22 12:00,Lyon,Clermont,3,3,3,1,D,21,17,9,5,5,8,10,6,2,2,0,0,,1.61,4.29,5.8,1.67,2.33,2.05,1.88,1.57,4.5,5.0,1.65,4.62,5.52,1.63,2.58
football-data.co.uk,F1,Ліга 1,ФРАНЦІЯ,2021-2022,2021-08-22 14:00,Bordeaux,Angers,1,1,1,1,D,14,6,5,3,3,3,19,5,2,0,0,0,,2.89,3.32,2.67,2.2,1.74,1.9,2.03,3.4,3.2,2.25,3.47,3.28,2.45,2.38,1.71
football-data.co.uk,F1,Ліга 1,ФРАНЦІЯ,2021-2022,2021-08-22 14:00,Metz,Reims,1,1,1,1,D,10,12,4,3,5,8,19,14,4,2,1,1,,2.39,3.0,3.68,2.42,1.62,1.97,1.95,2.2,3.2,3.5,2.47,3.27,3.63,2.63,1.59
