source,league_code,league,country,season,time_utc,home_team,away_team,score_home,score_away,score_ht_home,score_ht_away,result,home_shots,away_shots,home_shots_ot,away_shots_ot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,referee,pinnacle_home,pinnacle_draw,pinnacle_away,pinnacle_over25,pinnacle_under25,pinnacle_ahh,pinnacle_aha,b365_home,b365_draw,b365_away,max_home,max_draw,max_away,max_over25,max_under25
football-data.co.uk,E0,Прем'єр-ліга,АНГЛІЯ,2023-2024,2023-08-11 20:00,Burnley,Man City,0,3,0,2,A,6,17,1,8,6,5,11,8,0,0,1,0,C Pawson,8.58,5.51,1.37,1.68,2.29,1.95,1.97,9.0,5.25,1.33,10.5,5.81,1.36,1.73,2.45
football-data.co.uk,E0,Прем'єр-ліга,АНГЛІЯ,2023-2024,2023-08-12 12:30,Arsenal,Nott'm Forest,2,1,2,0,H,15,6,7,2,8,3,12,12,2,2,0,0,M Oliver,1.18,7.86,15.67,1.42,2.93,1.93,1.97,1.18,7.0,15.0,1.22,8.4,19.0,1.52,2.79
football-data.co.uk,E0,Прем'єр-ліга,АНГЛІЯ,2023-2024,2023-08-12 15:00,Bournemouth,West Ham,1,1,0,0,D,14,16,5,3,10,4,9,14,1,4,0,0,P Bankes,2.7,3.47,2.71,1.9,1.99,2.01,1.92,2.63,3.5,2.6,2.88,3.67,2.7,1.83,2.23
football-data.co.uk,E0,Прем'єр-ліга,АНГЛІЯ,2023-2024,2023-08-12 15:00,Brighton,Luton,4,1,1,0,H,27,9,12,3,6,7,11,12,2,2,0,0,D Coote,1.33,5.65,9.61,1.62,2.4,2.0,1.91,1.25,6.5,11.0,1.34,6.59,13.0,1.62,2.66
football-data.co.uk,E0,Прем'єр-ліга,АНГЛІЯ,2023-2024,2023-08-12 15:00,Everton,Fulham,0,1,0,0,A,19,9,9,2,10,4,12,6,0,2,0,0,S Attwell,2.27,3.45,3.35,2.0,1.89,2.04,1.88,2.3,3.2,3.2,2.42,3.42,3.56,2.26,1.81
football-data.co.uk,E0,Прем'єр-ліга,АНГЛІЯ,2023-2024,2023-08-12 15:00,Sheffield United,Crystal Palace,0,1,0,0,A,8,24,1,8,5,5,18,11,3,0,0,0,J Brooks,3.28,3.22,2.43,2.26,1.69,2.1,1.84,3.6,3.2,2.15,4.0,3.28,2.23,2.65,1.57
football-data.co.uk,E0,Прем'єр-ліга,АНГЛІЯ,2023-2024,2023-08-12 17:30,Newcastle,Aston Villa,5,1,2,1,H,17,16,13,6,6,5,12,17,4,4,0,0,A Madley,1.77,3.92,4.77,1.79,2.11,1.85,2.09,1.62,4.0,5.25,1.71,4.3,5.64,1.73,2.34
football-data.co.uk,E0,Прем'єр-ліга,АНГЛІЯ,2023-2024,2023-08-13 14:00,Brentford,Tottenham,2,2,2,2,D,11,18,6,6,3,6,12,13,1,4,0,0,R Jones,2.76,3.65,2.55,1.71,2.23,1.89,2.03,2.5,3.6,2.63,2.81,3.7,2.8,1.78,2.29
football-data.co.uk,E0,Прем'єр-ліга,АНГЛІЯ,2023-2024,2023-08-13 16:30,Chelsea,Liverpool,1,1,1,1,D,10,13,4,1,4,4,5,12,3,3,0,0,A Taylor,2.97,3.64,2.4,1.68,2.28,2.0,1.93,3.1,3.6,2.15,3.45,3.94,2.4,1.58,2.66
football-data.co.uk,E0,Прем'єр-ліга,АНГЛІЯ,2023-2024,2023-08-14 20:00,Man United,Wolves,1,0,0,0,H,15,23,3,6,8,7,14,10,2,3,0,0,S Hooper,1.32,5.79,9.66,1.6,2.44,1.82,2.08,1.25,6.0,10.0,1.33,8.67,13.0,1.68,2.47
football-data.co.uk,E0,Прем'єр-ліга,АНГЛІЯ,2023-2024,2023-08-18 19:45,Nott'm Forest,Sheffield United,2,1,1,0,H,16,7,4,3,6,7,5,9,2,3,0,0,P Bankes,1.97,3.48,4.37,2.28,1.69,1.94,1.98,1.91,3.4,4.2,2.0,3.55,4.78,2.31,1.75
football-data.co.uk,E0,Прем'єр-ліга,АНГЛІЯ,2023-2024,2023-08-19 15:00,Fulham,Brentford,0,3,0,1,A,10,17,2,8,5,5,13,12,2,2,1,0,D Bond,2.76,3.43,2.67,1.95,1.93,2.0,1.92,2.8,3.2,2.63,2.95,3.35,2.83,2.21,1.81
football-data.co.uk,E0,Прем'єр-ліга,АНГЛІЯ,2023-2024,2023-08-19 15:00,Liverpool,Bournemouth,3,1,2,1,H,26,13,10,5,10,2,11,13,1,3,1,0,T Bramall,1.23,7.14,11.46,1.34,3.33,1.85,2.08,1.2,7.5,12.0,1.23,8.6,14.5,1.32,4.0
football-data.co.uk,E0,Прем'єр-ліга,АНГЛІЯ,2023-2024,2023-08-19 15:00,Wolves,Brighton,1,4,0,1,A,16,16,5,8,5,3,14,11,3,6,1,0,A Madley,4.12,3.92,1.88,1.75,2.17,1.87,2.06,4.2,4.0,1.8,4.4,4.21,1.88,1.61,2.6
football-data.co.uk,E0,Прем'єр-ліга,АНГЛІЯ,2023-2024,2023-08-19 17:30,Tottenham,Man United,2,0,0,0,H,17,22,6,6,5,6,9,8,1,3,0,0,M Oliver,2.85,3.82,2.41,1.58,2.48,1.93,2.0,3.0,3.75,2.2,3.38,3.96,2.33,1.55,2.65
football-data.co.uk,E0,Прем'єр-ліга,АНГЛІЯ,2023-2024,2023-08-19 20:00,Man City,Newcastle,1,0,1,0,H,14,7,4,1,3,0,12,11,1,5,0,0,R Jones,1.73,4.1,4.8,1.75,2.17,1.87,2.06,1.83,3.75,4.33,1.91,4.05,4.76,1.89,2.2
