source,league_code,league,country,season,time_utc,home_team,away_team,score_home,score_away,score_ht_home,score_ht_away,result,home_shots,away_shots,home_shots_ot,away_shots_ot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,referee,pinnacle_home,pinnacle_draw,pinnacle_away,pinnacle_over25,pinnacle_under25,pinnacle_ahh,pinnacle_aha,b365_home,b365_draw,b365_away,max_home,max_draw,max_away,max_over25,max_under25
football-data.co.uk,I2,Серія Б,ІТАЛІЯ,2021-2022,2021-08-20 19:30,Frosinone,Parma,2,2,1,1,D,18,8,9,3,10,6,16,11,1,2,0,0,,3.05,3.08,2.67,2.27,1.68,1.81,2.11,2.45,3.1,3.0,3.05,3.19,3.11,2.26,1.72
football-data.co.uk,I2,Серія Б,ІТАЛІЯ,2021-2022,2021-08-21 17:00,Pordenone,Perugia,0,1,0,1,A,11,8,3,2,3,1,14,23,1,8,0,1,,2.38,3.09,3.45,2.28,1.67,2.09,1.83,2.37,3.1,3.2,2.48,3.29,3.38,2.37,1.71
football-data.co.uk,I2,Серія Б,ІТАЛІЯ,2021-2022,2021-08-21 19:30,Cittadella,Vicenza,1,0,0,0,H,16,6,6,2,9,2,24,23,6,4,0,0,,2.51,2.99,3.33,2.16,1.74,1.97,1.93,2.2,3.0,3.4,2.45,3.34,3.48,2.26,1.76
football-data.co.uk,I2,Серія Б,ІТАЛІЯ,2021-2022,2021-08-22 17:00,Reggina,Monza,0,0,0,0,D,11,8,3,1,4,2,19,18,2,3,0,1,,3.25,2.98,2.57,2.34,1.64,1.98,1.93,2.8,3.1,2.6,2.95,3.3,2.79,2.3,1.72
football-data.co.uk,I2,Серія Б,ІТАЛІЯ,2021-2022,2021-08-22 17:00,Ternana,Brescia,0,2,0,2,A,15,10,7,6,5,2,7,20,0,4,0,0,,2.85,3.23,2.68,1.95,1.92,1.97,1.93,2.25,3.4,3.1,2.35,3.67,3.27,1.85,2.18
football-data.co.uk,I2,Серія Б,ІТАЛІЯ,2021-2022,2021-08-22 19:30,Ascoli,Cosenza,1,0,1,0,H,12,7,2,1,2,6,13,9,2,2,0,0,,1.57,3.9,6.85,1.85,2.02,2.09,1.83,1.55,3.8,6.5,1.62,4.0,7.25,2.07,1.93
football-data.co.uk,I2,Серія Б,ІТАЛІЯ,2021-2022,2021-08-22 19:30,Benevento,Alessandria,4,3,2,2,H,14,12,5,5,5,7,12,16,3,4,0,0,,1.69,3.69,5.72,1.95,1.92,1.92,1.99,1.66,3.6,5.25,1.74,3.84,5.5,2.02,1.93
football-data.co.uk,I2,Серія Б,ІТАЛІЯ,2021-2022,2021-08-22 19:30,Cremonese,Lecce,3,0,0,0,H,14,14,4,6,3,4,12,13,3,1,0,0,,2.88,3.27,2.63,1.98,1.88,1.76,2.17,2.5,3.1,3.0,2.6,3.45,3.23,2.08,1.86
football-data.co.uk,I2,Серія Б,ІТАЛІЯ,2021-2022,2021-08-22 19:30,Crotone,Como,2,2,0,0,D,19,13,5,4,7,3,16,12,4,4,0,0,,1.71,3.64,5.59,1.97,1.9,1.99,1.92,1.83,3.4,4.2,2.01,3.63,4.7,2.06,1.92
football-data.co.uk,I2,Серія Б,ІТАЛІЯ,2021-2022,2021-08-22 19:30,Pisa,Spal,1,0,1,0,H,11,13,2,5,5,4,28,11,2,4,0,0,,2.63,3.16,2.97,2.01,1.86,1.79,2.14,2.37,3.25,2.9,2.6,3.35,3.11,2.2,1.81
football-data.co.uk,I2,Серія Б,ІТАЛІЯ,2021-2022,2021-08-27 17:00,Pisa,Alessandria,2,0,0,0,H,16,6,6,2,3,1,23,16,2,2,0,0,,2.2,3.14,3.92,2.23,1.71,1.83,2.09,2.05,3.2,3.8,2.35,3.3,3.92,2.26,1.75
football-data.co.uk,I2,Серія Б,ІТАЛІЯ,2021-2022,2021-08-27 19:30,Brescia,Cosenza,5,1,2,0,H,25,12,10,4,7,5,5,8,0,2,0,0,,1.41,4.73,9.16,1.79,2.11,1.85,2.07,1.33,5.0,8.0,1.4,5.03,9.27,1.8,2.26
football-data.co.uk,I2,Серія Б,ІТАЛІЯ,2021-2022,2021-08-28 17:00,Vicenza,Frosinone,0,2,0,0,A,10,21,1,5,3,13,17,16,4,2,0,0,,2.79,3.11,2.84,2.23,1.69,1.98,1.93,2.75,3.0,2.75,2.89,3.3,2.81,2.26,1.78
football-data.co.uk,I2,Серія Б,ІТАЛІЯ,2021-2022,2021-08-28 19:30,Perugia,Ascoli,2,3,1,1,A,20,15,5,8,2,4,11,13,2,4,0,0,,2.43,3.09,3.36,2.29,1.67,1.88,2.03,2.05,3.3,3.6,2.26,3.33,3.86,2.27,1.72
football-data.co.uk,I2,Серія Б,ІТАЛІЯ,2021-2022,2021-08-29 17:00,Cittadella,Crotone,4,2,1,1,H,15,13,11,4,2,4,9,19,1,2,0,0,,2.37,3.07,3.51,2.02,1.85,1.85,2.07,2.0,3.3,3.75,2.26,3.63,3.79,1.87,2.17
football-data.co.uk,I2,Серія Б,ІТАЛІЯ,2021-2022,2021-08-29 19:30,Lecce,Como,1,1,1,1,D,10,7,5,3,5,1,13,11,2,2,0,0,,1.86,3.4,4.9,1.93,1.94,1.76,2.17,1.6,3.75,6.5,1.76,4.29,6.5,1.83,2.38
football-data.co.uk,I2,Серія Б,ІТАЛІЯ,2021-2022,2021-08-29 19:30,Monza,Cremonese,1,0,0,0,H,8,16,2,1,2,6,21,13,3,2,0,0,,2.2,3.3,3.64,2.04,1.84,1.81,2.11,2.3,3.2,3.0,2.62,3.36,3.3,2.16,1.8
football-data.co.uk,I2,Серія Б,ІТАЛІЯ,2021-2022,2021-08-29 19:30,Parma,Benevento,1,0,0,0,H,10,16,5,6,3,4,19,14,3,2,0,0,,2.55,3.23,3.02,2.08,1.79,1.87,2.04,2.1,3.2,3.6,2.28,3.65,3.63,1.85,2.16
football-data.co.uk,I2,Серія Б,ІТАЛІЯ,2021-2022,2021-08-29 19:30,Reggina,Ternana,3,2,0,1,H,15,13,9,4,6,3,18,17,5,4,1,2,,2.32,3.1,3.57,2.29,1.66,1.94,1.96,2.2,3.1,3.5,2.35,3.3,3.56,2.37,1.72
football-data.co.uk,I2,Серія Б,ІТАЛІЯ,2021-2022,2021-08-29 19:30,Spal,Pordenone,5,0,3,0,H,30,6,13,0,9,3,12,7,2,1,0,1,,2.03,3.29,4.2,2.11,1.77,2.04,1.87,2.0,3.4,3.75,2.1,3.41,4.33,2.33,1.76
football-data.co.uk,I2,Серія Б,ІТАЛІЯ,2021-2022,2021-09-10 19:30,Benevento,Lecce,0,0,0,0,D,6,18,0,7,4,10,6,14,1,2,0,0,,2.26,3.4,3.43,1.86,2.03,2.01,1.9,2.25,3.3,3.2,2.39,3.4,3.49,1.8,2.19
football-data.co.uk,I2,Серія Б,ІТАЛІЯ,2021-2022,2021-09-11 13:00,Alessandria,Brescia,1,3,0,0,A,8,15,4,8,5,10,9,12,4,2,0,0,,4.07,3.23,2.11,2.09,1.8,2.02,1.88,3.6,3.3,2.05,3.9,3.41,2.22,1.96,2.04
football-data.co.uk,I2,Серія Б,ІТАЛІЯ,2021-2022,2021-09-11 13:00,Como,Ascoli,0,1,0,0,A,14,11,6,4,5,6,18,15,4,2,0,0,,2.37,3.21,3.41,2.12,1.78,2.11,1.82,2.37,3.0,3.0,2.49,3.22,3.39,2.18,1.8
football-data.co.uk,I2,Серія Б,ІТАЛІЯ,2021-2022,2021-09-11 13:00,Frosinone,Perugia,0,0,0,0,D,13,12,4,3,7,2,12,16,3,4,0,0,,2.1,3.34,3.88,2.23,1.7,1.93,1.97,1.95,3.5,3.8,2.07,3.5,4.52,2.21,1.77
football-data.co.uk,I2,Серія Б,ІТАЛІЯ,2021-2022,2021-09-11 13:00,Spal,Monza,1,1,1,0,D,18,13,7,3,2,8,20,13,1,2,0,0,,2.89,2.98,2.85,2.36,1.63,1.65,2.38,2.2,3.0,3.3,2.9,3.13,3.45,2.42,1.68
football-data.co.uk,I2,Серія Б,ІТАЛІЯ,2021-2022,2021-09-11 15:15,Ternana,Pisa,1,4,1,2,A,12,12,4,7,6,2,19,13,2,2,0,0,,2.53,3.21,3.12,2.18,1.74,1.93,1.98,2.3,3.3,3.1,2.48,3.4,3.46,2.16,1.85
football-data.co.uk,I2,Серія Б,ІТАЛІЯ,2021-2022,2021-09-11 17:30,Crotone,Reggina,1,1,0,1,D,13,6,3,2,9,1,20,15,2,4,0,0,,2.32,3.14,3.53,2.15,1.74,1.93,1.97,2.3,3.25,3.1,2.41,3.32,3.51,2.23,1.82
